m/z	retention_time	p-value	t-score	custom_id	
188.9850328	766.416687	0.5442284401486213	0.9802212659594872	M188.985033T766.4167	
188.9909717	4.934860229	0.6334201185512158	0.8083932096706286	M188.990972T4.9349_2	
188.9910195	27.40891075	0.5664291864929203	-0.937153259	M188.991019T27.4089	
189.0037677	199.4251542	0.6419514138635831	-0.791752382	M189.003768T199.4252_1	
189.0209569	250.7738724	0.7520613442782168	0.5541214513645492	M189.020957T250.7739	
189.021129	237.4013367	0.5259018674301934	1.0157036488270055	M189.021129T237.4013_1	
189.0246931	33.61905098	0.616817034	0.8388207667720473	M189.024693T33.6191_2	
189.04374	755.3318176	0.39390369782086826	-1.292860379	M189.04374T755.3318_2	
189.0742325	199.4217834	0.7632399781434983	-0.53007629	M189.074233T199.4218_3	
189.130182	392.1870117	0.02210338	3.0086587690635374	M189.130182T392.187	
189.1236885	58.65750885	0.051402853	-2.614860487	M189.123688T58.6575	
189.1447421	199.4251709	0.6374378245707926	-0.800489799	M189.144742T199.4252_5	
189.149904	617.514679	0.032363245738177976	2.837027625640067	M189.149904T617.5147_2	
189.1640437	686.7573853	0.13110313028554538	-2.100721867	M189.164044T686.7574	
189.640128	689.7755127	0.072187155	-2.436565772	M189.640128T689.7755_1	
189.891123	689.7749939	0.170750892	-1.938978018	M189.891123T689.775_2	
189.9208111	216.5871124	0.010626142020504487	-3.33717335	M189.920811T216.5871_1	
189.9920563	776.5078125	0.8257151355152514	-0.395151098	M189.992056T776.5078	
190.0761559	199.4251709	0.8700415347574554	-0.302899886	M190.076156T199.4252	
190.0936204	497.5932617	0.9959548127258501	0.006926187	M190.09362T497.5933_2	
190.144205	718.70047	0.41291952974591456	1.244844058254894	M190.144205T718.7005_1	
190.9632545	784.7271729	0.6709624993499791	-0.730273781	M190.963254T784.7272	
190.9876835	4.373633385	0.7436447018697041	0.5771359727349875	M190.987683T4.3736	
190.9876474	27.41572189	0.6858026127898825	-0.696172327	M190.987647T27.4157	
191.0004392	766.3582764	0.884942525	-0.273044353	M191.000439T766.3583	
191.0180368	197.1094208	0.4205168251702953	-1.23043694	M191.018037T197.1094_1	
191.0230009	755.3957825	0.5101439445596315	1.0445069227688082	M191.023001T755.3958	
191.023001	153.9790192	0.647004642	0.7807550783124986	M191.023001T153.979	
191.040611	41.54195595	0.9176538370177102	-0.200642841	M191.040611T41.542	
191.0590473	379.7924652	0.2658174650299104	-1.630667039	M191.059047T379.7925	
191.0631244	196.420433	0.419994776	-1.232351127	M191.063124T196.4204_1	
191.0769835	38.7608223	0.8459689244069133	-0.352962434	M191.076983T38.7608	
191.0897584	197.1674652	0.12367652563154909	-2.134799232	M191.089758T197.1675_2	
191.1069775	483.2731934	0.2646327186950457	1.6342135454082587	M191.106978T483.2732	
191.1171042	196.4951706	0.073083982	-2.42983019	M191.117104T196.4952_2	
191.1433369	530.9830933	0.3643342899332792	1.3636367145934631	M191.143337T530.9831	
191.1614435	197.1113892	0.2408569620597228	-1.710016691	M191.161443T197.1114_3	
191.9719534	764.6796265	0.5355431544108075	0.9991304665012719	M191.971953T764.6796_1	
191.9901756	5.568388462	0.43088266306404793	-1.210231367	M191.990176T5.5684	
191.9901449	27.40913391	0.8631793334202785	0.3149307478506163	M191.990145T27.4091	
192.0081915	118.6649246	0.6796326262089765	0.7100931525429189	M192.008191T118.6649	
192.0083266	764.7224121	0.5606949087952601	0.9498002078214978	M192.008327T764.7224_2	
192.0236992	197.1519165	0.10914647767980251	-2.210820609	M192.023699T197.1519_1	
192.0672144	196.6753159	0.8257151355152514	0.39469134412956886	M192.067214T196.6753_3	
192.0803479	38.76518631	0.3449037412961593	1.4089059029655169	M192.080348T38.7652	
192.0959162	197.1616821	0.10899342672921151	-2.211766589	M192.095916T197.1617_4	
192.1244297	197.0654602	0.064154194	-2.495768491	M192.12443T197.0655_6	
192.1386165	413.3599243	0.6928926404307031	0.6798519389217228	M192.138617T413.3599	
192.1682135	197.1505814	0.050185936	-2.629892883	M192.168214T197.1506_7	
192.9174992	40.420473	0.8629819206283162	0.3154386518090704	M192.917499T40.4205_1	
192.9792784	766.2623901	0.8471850369053062	0.350631953	M192.979278T766.2624	
193.0174482	324.9571228	0.7441869521236327	0.5756340627704882	M193.017448T324.9571	
193.0295122	196.9960327	0.00095997	-4.282623412	M193.029512T196.996_1	
193.1022652	197.0955505	0.091079936	-2.311305572	M193.102265T197.0956_3	
193.131579	38.20912552	0.3077022959258282	-1.510095074	M193.131579T38.2091	
193.1304274	196.4911041	0.10640588241675034	-2.226093042	M193.130427T196.4911	
193.1387797	228.0514526	0.2662956537889032	-1.62791729	M193.13878T228.0515	
193.1588071	433.5389709	0.6692945072302375	-0.733011566	M193.158807T433.539	
193.1590662	481.2241974	0.5936787322727137	0.8868113907984063	M193.159066T481.2242	
193.1750193	197.063118	0.1455867799708204	-2.043886536	M193.175019T197.0631_4	
193.9156893	216.6161957	0.016538573242500108	-3.138165071	M193.915689T216.6162	
194.0078237	775.1603394	0.5461071208242025	-0.977100443	M194.007824T775.1603	
194.1043836	197.1519165	0.6206446522945371	-0.831641792	M194.104384T197.1519	
194.1178686	758.8345032	0.050105633	2.632336416024382	M194.117869T758.8345	
194.1179034	45.8272419	0.2355652668596812	-1.728739327	M194.117903T45.8272	
194.1623807	433.6525421	0.6564369685292252	-0.758975364	M194.162381T433.6525	
195.0631899	38.20912552	0.1301599818962543	-2.10555103	M195.06319T38.2091_1	
195.0658149	134.3551483	0.17424499991331163	1.922165643203213	M195.065815T134.3551	
195.1019422	466.7583923	0.004209181	3.715500818474695	M195.101942T466.7584_2	
195.1211823	45.83466148	0.3732422886877828	-1.339250267	M195.121182T45.8347	
195.1383353	448.4335327	0.7994233695874512	-0.449794749	M195.138335T448.4335	
195.1382877	594.7554016	0.031057628195597847	2.860542758034185	M195.138288T594.7554	
195.1383285	470.6791229	0.14875627421179302	2.0282633055689256	M195.138328T470.6791	
195.1746494	599.201416	0.000108197	5.221287827874834	M195.174649T599.2014	
195.1746896	495.0973206	0.001371245	4.144287189636013	M195.17469T495.0973	
195.6402826	683.8477173	0.2009978313980012	-1.830919407	M195.640283T683.8477_1	
195.9780886	5.545725346	0.8783481753885939	0.2875855576917252	M195.978089T5.5457	
195.9780891	27.33011055	0.9973430435771228	0.004569148	M195.978089T27.3301	
196.0030348	775.0075073	0.808017762	-0.431804406	M196.003035T775.0075	
196.1052705	466.7583923	0.004300705	3.703554887256057	M196.10527T466.7584	
196.1699764	479.5565948	0.9358427226733341	-0.157308091	M196.169976T479.5566	
196.1779937	495.151123	0.000986246	4.270468746320319	M196.177994T495.1511	
196.6480862	730.6101074	0.00225257	-3.950104849	M196.648086T730.6101_1	
196.9684756	216.5089264	0.000996912	-4.257895808	M196.968476T216.5089	
197.0788476	37.65653992	0.4638596821507563	-1.144529427	M197.078848T37.6565	
197.1539046	480.8678131	0.4049719941043688	1.2639787276862031	M197.153905T480.8678	
197.1539693	443.3109589	0.6958786376559819	-0.67309471	M197.153969T443.311	
197.1539888	466.4729767	0.14047021671239404	2.0648315497874634	M197.153989T466.473	
197.153977	495.2778625	0.1886253367031444	1.872459853720701	M197.153977T495.2779	
197.5807726	517.00354	0.002637467	3.8933834041872712	M197.580773T517.0035_1	
197.5990405	469.5828552	0.5040805938641592	-1.059306709	M197.599041T469.5829_1	
197.6535751	617.2410583	0.5269103468358738	-1.013355478	M197.653575T617.2411_1	
197.8660938	216.5938568	0.23945687796477266	-1.714449772	M197.866094T216.5939_1	
197.9105626	216.5423126	0.014127570961341396	-3.20740275	M197.910563T216.5423_2	
197.9976925	774.4776611	0.023943527	-2.97543761	M197.997693T774.4777	
197.9977308	4.91078186	0.6546035206765167	0.764446257	M197.997731T4.9108	
197.9977002	801.0873413	0.9333788483196019	-0.163372564	M197.9977T801.0873	
198.0216025	250.2106934	0.2268909648071866	1.7530628268625732	M198.021602T250.2107	
198.0852833	43.13452148	0.048878970169151804	-2.643006605	M198.085283T43.1345	
198.1280837	278.5289917	0.39892338644082576	-1.277163677	M198.128084T278.529_1	
198.1492137	348.1891174	0.4827242096099122	-1.100479974	M198.149214T348.1891	
198.1572951	480.9391022	0.000640123	4.441014062898284	M198.157295T480.9391	
198.1854765	582.7765198	0.044327473	2.6916989683942276	M198.185476T582.7765_2	
198.2037384	278.4459534	0.21267162610300377	-1.793888579	M198.203738T278.446_2	
198.9777243	775.1292725	0.7448044587440338	0.5742391084311087	M198.977724T775.1293	
198.9782854	27.33662224	0.36882040157647167	-1.352173488	M198.978285T27.3366	
199.0057616	767.0385742	0.6948559767574387	-0.675795891	M199.005762T767.0386	
199.0454601	33.65777969	0.2928928040278892	1.5526810556550381	M199.04546T33.6578_2	
199.1313851	278.5171967	0.5168582045980449	-1.031122861	M199.131385T278.5172	
199.9437588	777.2782593	0.25535970400904534	-1.663572036	M199.943759T777.2783	
199.9648257	775.1425171	0.8717205589186146	-0.299183286	M199.964826T775.1425	
200.0410462	39.91329575	0.08479916	-2.349410817	M200.041046T39.9133	
200.1347447	278.5054016	0.902615234	-0.236288612	M200.134745T278.5054	
200.1648558	372.8647766	0.33568782531762076	-1.429645708	M200.164856T372.8648	
200.2376151	456.3675842	0.046225477	2.6721114942471127	M200.237615T456.3676	
200.9724132	5.55215764	0.7346957385893836	0.59432814	M200.972413T5.5522	
201.0073607	156.4921417	0.6564369685292252	0.7580039031510252	M201.007361T156.4921	
201.0212429	766.8441772	0.9227685331735449	0.19048741829553034	M201.021243T766.8442	
201.024765	33.6091423	0.5593139876580792	0.9533811697493526	M201.024765T33.6091_2	
201.0437192	756.5570374	0.9501988495797414	0.11596764689939519	M201.043719T756.557	
201.0889077	387.7223511	0.3643342899332792	-1.364245318	M201.088908T387.7224	
201.0888388	433.8880768	0.7831088305918014	0.48496340097259555	M201.088839T433.8881	
201.1641142	469.7361603	0.7249754915507065	0.6138711049727879	M201.164114T469.7362	
201.1640445	580.9312744	0.031911009935701874	2.846562734312818	M201.164044T580.9313	
201.1667713	372.8750763	0.28393619120777003	-1.576700366	M201.166771T372.8751	
201.6015185	497.0380859	0.1028004365474385	-2.245177318	M201.601518T497.0381	
201.6155901	174.9260101	0.10051738931768418	2.257207696742011	M201.61559T174.926	
201.8648818	771.7548828	0.6794361167381316	0.7108586258314833	M201.864882T771.7549	
201.9745058	5.638443947	0.24950494032780166	1.6794651836843395	M201.974506T5.6384	
202.1674756	469.8345032	0.24441903773529783	1.698172380305631	M202.167476T469.8345	
202.1805022	233.1523438	0.24950494032780166	1.6794838401924415	M202.180502T233.1523_4	
202.180495	74.41569519	0.3145428845755791	1.488963232370211	M202.180495T74.4157_1	
202.216878	408.8485413	0.7713083973815956	-0.511681079	M202.216878T408.8485	
202.9743594	42.53123474	0.15877485182293138	1.986125511426893	M202.974359T42.5312_4	
203.0004885	765.85849	0.9470987829535666	-0.123380191	M203.000488T765.8585_2	
203.0529733	42.60302734	0.13526332072604563	2.0858190109759147	M203.052973T42.603_8	
203.0594093	755.3602905	0.963340834	-0.084254624	M203.059409T755.3603	
203.0817455	199.9236145	0.8337665308857096	-0.38134018	M203.081746T199.9236	
203.1504159	44.25947571	0.000939925	4.297698170747662	M203.150416T44.2595	
203.182818	74.40420532	0.3275064446018216	1.4537613774266898	M203.182818T74.4042	
203.5990142	497.6078186	0.46065673343975666	1.1521052781098042	M203.599014T497.6078_1	
203.9192865	216.5153656	0.062665635	-2.510237387	M203.919287T216.5154	
203.9153199	774.9259338	0.6365225469987343	0.8018845196796608	M203.91532T774.9259	
203.9716453	786.3120117	0.858520736	-0.329885977	M203.971645T786.312	
203.971514	896.2451782	0.15594729350099074	1.9970192303153376	M203.971514T896.2452	
204.0082816	773.6747437	0.8008613381412149	0.44709606918134936	M204.008282T773.6747	
204.1538784	44.57935524	0.00191968	4.008080890414194	M204.153878T44.5794_3	
204.9287471	33.63573074	0.9591575756194548	-0.094126052	M204.928747T33.6357_1	
204.9572048	37.09366798	0.022078486689230716	3.0095941863334943	M204.957205T37.0937	
204.9673012	5.565735102	0.9225943938981431	-0.192564246	M204.967301T5.5657	
204.9796972	766.2981567	0.7994233695874512	0.45025062557742407	M204.979697T766.2982_1	
205.0035099	780.6934204	0.334144714	1.4327086132382256	M205.00351T780.6934_1	
205.0035791	818.5661621	0.9395642948112023	0.14495213377221233	M205.003579T818.5662	
205.0036186	896.598938	0.7781806206465524	-0.493555265	M205.003619T896.5989	
205.0160461	766.4002075	0.5917500096838259	0.890229436	M205.016046T766.4002_2	
205.0178079	199.4209824	0.6475634809673935	-0.779316859	M205.017808T199.421_3	
205.0196624	33.61958313	0.1637186039780061	1.966084754809622	M205.019662T33.6196_2	
205.038688	250.8359985	0.8983865456413466	0.24537664340894624	M205.038688T250.836_1	
205.0386681	237.3928833	0.2713523093052452	-1.614527177	M205.038668T237.3929	
205.0568731	42.51817513	0.1482881570065769	2.030554464436073	M205.056873T42.5182_1	
205.0860008	199.4251709	0.4078021244709586	-1.255494346	M205.086001T199.4252_5	
205.097436	199.419281	0.7018276835934618	-0.660658231	M205.097436T199.4193_6	
205.1285589	199.4251709	0.24956850124521177	-1.678541743	M205.128559T199.4252_8	
205.1589366	594.1242676	0.11049608734071503	2.2020692493204908	M205.158937T594.1243	
205.1771265	199.4222717	0.6450449474340522	-0.78424111	M205.177127T199.4223_10	
205.1953613	549.9061279	0.005462621	3.6166986906909098	M205.195361T549.9061	
205.912387	774.8833618	0.3698037487708869	1.3486940378677508	M205.912387T774.8834	
205.9156161	216.5523453	0.002867577	-3.859886027	M205.915616T216.5523_2	
205.9331334	216.5750275	0.006242055	-3.556696236	M205.933133T216.575_3	
205.9578473	37.09135437	0.010779359467133865	3.3222399554425635	M205.957847T37.0914	
205.9878166	764.3603516	0.477750118	1.1110357856208288	M205.987817T764.3604	
206.0203638	199.4251709	0.7582807054094807	-0.541626853	M206.020364T199.4252_1	
206.1007241	199.4196472	0.705807468	-0.652380961	M206.100724T199.4196_3	
206.180878	199.4251709	0.6100163161728471	-0.854109513	M206.180878T199.4252_4	
206.813613	40.43741798	0.6066820103753053	0.8615538794553794	M206.813613T40.4374_1	
206.9548473	37.08397675	0.008653628	3.4293108165360704	M206.954847T37.084	
206.9748748	40.45081711	0.9436049335151333	-0.13187803	M206.974875T40.4508_2	
206.9881777	764.3262939	0.6858026127898825	0.695219233	M206.988178T764.3263	
207.0178948	120.3389206	0.5234228232587923	1.0204354527351396	M207.017895T120.3389	
207.0315262	250.4456482	0.9424692283846213	-0.135301595	M207.031526T250.4456	
207.1384004	460.647583	0.6546035206765167	0.7647118462778126	M207.1384T460.6476	
207.6069266	440.5467529	0.2680087164143025	-1.623973541	M207.606927T440.5468	
207.8948695	216.5781631	0.007431694	-3.496858098	M207.89487T216.5782_1	
207.9114359	216.5179977	0.003380399	-3.806540657	M207.911436T216.518_2	
207.9312663	216.6190796	0.010372375362964986	-3.351054009	M207.931266T216.6191_3	
208.0030772	778.0755005	0.797696743	-0.455040014	M208.003077T778.0755	
208.1165229	197.7684326	0.092223928	2.3024799569533294	M208.116523T197.7684	
208.1332452	48.03435516	0.9659137835075629	-0.078118991	M208.133245T48.0344	
208.8595576	773.4778442	0.7449927325169753	0.5732389081126431	M208.859558T773.4778	
208.9565984	392.1238403	0.5926355071218402	-0.888537001	M208.956598T392.1238	
209.0408646	197.1134186	0.7906809361921155	0.4709284127522448	M209.040865T197.1134_1	
209.0649434	507.1793213	0.47089560146064996	1.1286063204117989	M209.064943T507.1793	
209.1149159	404.6003418	0.7956857561863582	-0.459935475	M209.114916T404.6003_1	
209.1225346	197.6000977	0.026004686717884022	-2.939804547	M209.122535T197.6001	
209.2046481	196.6484833	0.7349347137576498	-0.592167132	M209.204648T196.6485_2	
209.2014797	315.0185547	0.1147737331841364	-2.174680579	M209.20148T315.0186	
209.8906552	216.5298157	0.082153664	-2.368458048	M209.890655T216.5298	
209.8948469	40.4441967	0.6358591237538557	0.8031278351735579	M209.894847T40.4442	
209.9341473	33.63567162	0.2662121040071207	1.6290273529685262	M209.934147T33.6357	
209.9644668	392.1827545	0.9111148777184499	0.21870731749542838	M209.964467T392.1828	
210.0460401	197.1660614	0.051576244	-2.612277268	M210.04604T197.1661_1	
210.0959959	197.1133118	0.695947317	-0.672043601	M210.095996T197.1133_3	
210.1287068	197.1692429	0.063168424	-2.50462185	M210.128707T197.1692_5	
210.1607085	197.1155396	0.042838361878910027	-2.706035667	M210.160709T197.1155_7	
210.1854998	452.8635254	0.9399075284118992	0.1424860256380777	M210.1855T452.8635	
210.2113627	197.1642075	0.031714364	-2.851687812	M210.211363T197.1642_9	
211.0280397	324.9473267	0.9333788483196019	0.16095722758642866	M211.02804T324.9473_2	
211.0488749	196.6251221	0.38978259031737567	-1.303104577	M211.048875T196.6251_1	
211.0942207	402.3057556	0.6213656123667263	-0.829444359	M211.094221T402.3058	
211.1320398	197.1709137	0.24297140495679942	-1.70295478	M211.13204T197.1709_2	
211.1695317	433.5975037	0.6564369685292252	-0.758799831	M211.169532T433.5975	
211.1695559	481.3791199	0.000219856	4.879825977	M211.169556T481.3791	
211.2152646	196.5958405	0.33627005298800455	-1.427128762	M211.215265T196.5958_3	
212.0530819	505.5684509	0.9419440150084518	-0.136225832	M212.053082T505.5685	
212.1072828	384.2107544	0.035998679	2.789764334236197	M212.107283T384.2108	
212.1185007	253.2440262	0.7067821117848707	0.6497092354402413	M212.118501T253.244	
212.1340528	197.1642151	0.07437652	-2.420720006	M212.134053T197.1642	
212.2011369	582.684021	0.003799459	3.7517935859661122	M212.201137T582.684	
212.2010984	617.2503662	0.17237194084927723	1.9296783918517062	M212.201098T617.2504	
212.8392007	42.07091904	0.22070696688639688	-1.770978554	M212.839201T42.0709	
213.0247198	33.63312149	0.1292627911482495	2.108799260777368	M213.02472T33.6331_1	
213.0610364	33.67377281	0.1916786315411193	1.862173656717767	M213.061036T33.6738_2	
213.0798842	469.899353	0.061719182006610585	2.5190957595505474	M213.079884T469.8994	
213.1217984	253.4700165	0.8146242159087864	0.4154932809762356	M213.121798T253.47	
213.1631787	580.6759033	0.16384726476300684	1.965394985713629	M213.163179T580.6759	
213.9229318	4.363807201	0.9072060785723864	-0.226726537	M213.922932T4.3638	
213.9229337	27.32040787	0.6958786376559819	0.6730032976206254	M213.922934T27.3204	
213.9593606	775.7066345	0.4714251716285606	-1.12680686	M213.959361T775.7066	
214.2531946	452.2920227	0.004408096	3.691813186902096	M214.253195T452.292	
214.8365568	42.07403946	0.16738677578707892	-1.951186107	M214.836557T42.074	
214.9176709	754.8387756	0.20986047164518526	1.8030261473516829	M214.917671T754.8388	
215.0219763	250.7120209	0.8279321149082369	-0.391225147	M215.021976T250.712	
215.0217288	237.2385712	0.7162893044699575	-0.630048418	M215.021729T237.2386	
215.0229884	755.9944458	0.7162573073135776	0.6303551265751588	M215.022988T755.9944	
215.0586198	33.68315506	0.7520613442782168	0.5538275705472379	M215.05862T33.6832_5	
215.0569763	469.8786011	0.6090451584286433	0.8563350027833717	M215.056976T469.8786	
215.0705643	324.2884521	0.940849096	-0.140477682	M215.070564T324.2885	
215.0883736	36.53722	0.9372038713341857	0.1548101513739647	M215.088374T36.5372	
215.0951846	491.0286865	0.003426228	3.7990473960140054	M215.095185T491.0287_1	
215.1644152	463.1816864	0.9552398570652628	-0.101925835	M215.164415T463.1817	
215.921218	754.7462158	0.3388877983337329	1.4219154706725552	M215.921218T754.7462	
215.9482708	778.1963196	0.9399075284118992	-0.142681768	M215.948271T778.1963_1	
215.9717999	896.6060791	0.5037499071937108	1.0601398837259648	M215.9718T896.6061	
216.0081457	777.5415039	0.6114801373040697	-0.850764434	M216.008146T777.5415_2	
216.0081764	4.882259369	0.8848317484188648	-0.274995971	M216.008176T4.8823	
216.0081727	27.33662224	0.902830139	-0.234987345	M216.008173T27.3366	
216.0081708	819.1489868	0.8962136463994319	0.2491083762950822	M216.008171T819.149	
216.0081757	895.9468384	0.6899649163903958	-0.68566837	M216.008176T895.9468	
216.072761	507.0632019	0.29073735058421557	1.558880671796487	M216.072761T507.0632	
216.167759	463.1651764	0.7018276835934618	0.6610382534657118	M216.167759T463.1652	
216.6123864	440.5560608	0.035506405	-2.796534794	M216.612386T440.5561	
216.834881	41.01115417	0.063332556	-2.502672025	M216.834881T41.0112	
216.9230872	40.32728195	0.3226959154748659	1.4685186913215325	M216.923087T40.3273_2	
217.0100042	40.02794647	0.3294091759227276	1.446164446373822	M217.010004T40.0279_4	
217.0160117	766.0419922	0.025481194	2.9479957181462617	M217.016012T766.042	
217.0559419	33.65283775	0.4738062872023628	-1.122024866	M217.055942T33.6528_2	
217.0559662	250.5581436	0.2290573947775844	1.7472605997739925	M217.055966T250.5581_2	
217.0837573	466.6436157	0.010204022227906239	3.358331177139697	M217.083757T466.6436	
217.0863905	432.8944397	0.9540300842249579	-0.10629683	M217.086391T432.8944	
217.1224463	452.7128906	0.7881042049253273	-0.474668742	M217.122446T452.7129	
217.1436572	399.2785187	0.7845416215418259	-0.480891971	M217.143657T399.2785	
217.9264157	40.0527153	0.36013703907932243	1.3751297580654325	M217.926416T40.0527	
217.9309456	774.6887512	0.6518885467753451	0.7719062737443317	M217.930946T774.6888_1	
217.9544932	816.6838684	0.9230925353129096	-0.185070745	M217.954493T816.6839	
217.9544864	897.2470093	0.8209627627409793	-0.404432709	M217.954486T897.247	
217.9874256	778.3390198	0.970886167	-0.067827198	M217.987426T778.339	
218.087088	466.6148529	0.1482881570065769	2.030629443597925	M218.087088T466.6149	
218.1258168	452.7349854	0.9074743483873993	0.2261258461177078	M218.125817T452.735	
218.8320144	39.91878128	0.8611747017263631	-0.324251912	M218.832014T39.9188_1	
218.867751	765.4353333	0.18485543598318396	1.886266565651062	M218.867751T765.4353	
218.9107307	754.8461914	0.10844085513837665	2.215376043696873	M218.910731T754.8462	
218.9201427	40.31242371	0.3163554751544706	1.485190677587812	M218.920143T40.3124_2	
219.0178428	155.2161407	0.5324571331867262	1.004281380925003	M219.017843T155.2161_2	
219.015972	766.0922546	0.9485328625679922	-0.120343193	M219.015972T766.0923_1	
219.0316177	766.278595	0.9862979736469011	-0.0330682	M219.031618T766.2786_2	
219.054213	237.3750916	0.3825720177662317	-1.320507122	M219.054213T237.3751	
219.054155	380.0134277	0.3254768470894692	-1.458589628	M219.054155T380.0134_1	
219.0538897	756.5070801	0.7665114461628457	0.5239352579447577	M219.05389T756.5071	
219.0542103	250.8649902	0.7017398915919061	0.6614196162629433	M219.05421T250.865	
219.0978131	58.47194099	0.9727763049147848	-0.063399722	M219.097813T58.4719	
219.1745569	526.439209	0.030178489224628065	2.8759022051210827	M219.174557T526.4392_1	
219.1745553	504.8650818	0.17474477015653672	1.9205530104291078	M219.174555T504.8651	
219.9234046	39.99663544	0.4578560512797127	1.1588867028155982	M219.923405T39.9966	
219.9312105	216.5660172	0.008325397	-3.452171315	M219.931211T216.566_1	
219.9279997	774.7908936	0.6166667361205134	0.839426785	M219.928T774.7909	
219.9487322	216.6349335	0.078172866	-2.396054604	M219.948732T216.6349_2	
220.003116	776.2911987	0.5100137109037465	1.0468555115085518	M220.003116T776.2912	
220.0394279	379.7739585	0.3852435699275342	-1.312600056	M220.039428T379.774_1	
220.1778625	526.4464111	0.083627634	-2.358084734	M220.177862T526.4464	
220.5729181	506.965271	0.36645212849027275	1.3580465642043877	M220.572918T506.9653	
221.0788347	38.20044518	0.4579979315035519	-1.158419923	M221.078835T38.2004	
221.0920913	199.9666367	0.5301820003121258	-1.007376288	M221.092091T199.9666	
221.1174867	462.1954651	0.31649247848871254	1.4846678342053266	M221.117487T462.1955	
221.1193223	185.6696777	0.018417556	3.0854862042116107	M221.119322T185.6697_2	
221.1538997	510.2688293	0.002028726	3.988481290471126	M221.1539T510.2688	
221.9310079	34.17717171	0.010482753869576214	3.3443252698475887	M221.931008T34.1772	
221.9468273	216.5871124	0.01110717	-3.30265067	M221.946827T216.5871	
221.9822497	784.6332397	0.9438731409375677	-0.130403915	M221.98225T784.6332	
222.0187524	186.4871521	0.19924453821762006	1.837719380579018	M222.018752T186.4872_1	
222.1466416	372.859314	0.046135055	-2.67384322	M222.146642T372.8593	
222.8681887	40.54895782	0.8084015910233529	0.4292677016543398	M222.868189T40.549	
222.9595702	27.69219971	0.5696353565753643	0.9314968039836279	M222.95957T27.6922	
223.0636815	526.0342407	0.9729654169585087	0.060589086	M223.063681T526.0342	
223.0969183	514.4517212	0.014077207330055111	3.209155932	M223.096918T514.4517	
223.1305138	354.2018433	0.6096691570695694	-0.855060128	M223.130514T354.2018	
223.1863372	521.1016846	0.41798954933013244	-1.235727933	M223.186337T521.1017	
223.2058423	490.4529724	0.9954482554431852	0.010280777091253978	M223.205842T490.453	
223.4876453	234.6998291	0.44050649868462965	-1.192288809	M223.487645T234.6998	
223.9260172	216.5677948	0.006242055	-3.556317132	M223.926017T216.5678_1	
224.0200972	411.3259888	0.061182784293673666	-2.524482655	M224.020097T411.326	
224.0919654	390.4075012	0.019098070863401862	-3.072157464	M224.091965T390.4075	
224.8653407	40.53246498	0.7079826736906836	0.6466948800563473	M224.865341T40.5325	
225.0913497	518.9348755	0.12815251635376954	2.1153035660882678	M225.09135T518.9349	
225.0950996	390.4306946	0.005580663	-3.60316774	M225.0951T390.4307	
225.1100092	37.65841293	0.9168336604401705	-0.205080213	M225.110009T37.6584_2	
225.1314131	406.0346832	0.12755010901534267	2.1183580783853047	M225.131413T406.0347	
225.1487369	438.4111328	0.4745434946614018	1.118322932923593	M225.148737T438.4111_2	
225.1675011	404.6015472	0.28266332517372794	-1.580365542	M225.167501T404.6015	
225.1963449	441.8778229	0.21611698905187993	1.784096930336537	M225.196345T441.8778_2	
225.9924831	324.9833679	0.5057688691461788	1.055697179407372	M225.992483T324.9834	
226.0977151	532.7243042	0.001252697	4.173477221092797	M226.097715T532.7243	
226.1136007	37.65872383	0.46722598061281995	-1.13620518	M226.113601T37.6587	
226.1228396	440.5458069	0.5101439445596315	1.0452846018258177	M226.12284T440.5458	
226.123732	196.63591	0.7956857561863582	-0.459601349	M226.123732T196.6359	
226.1520451	438.9708099	0.4894872226888314	1.0875275960428554	M226.152045T438.9708	
226.1996288	441.899231	0.39821600643451766	1.280424371970189	M226.199629T441.8992	
226.2165869	582.6981201	0.002486239	3.911447823010488	M226.216587T582.6981	
226.2167358	617.206604	0.058467181	2.5450151851798846	M226.216736T617.2066	
226.7664428	38.2091217	0.7781247904720537	0.49389064996249665	M226.766443T38.2091_2	
226.8596769	38.75543213	0.8234174182732403	0.40023849672817674	M226.859677T38.7554	
226.8813031	38.19993973	0.9817335508667953	-0.041684156	M226.881303T38.1999_3	
226.9396922	38.20912552	0.7769400133099753	0.49822916953410923	M226.939692T38.2091_6	
226.9519132	37.76898003	0.8925260391037133	0.2567982316586458	M226.951913T37.769_7	
226.9545287	6.257350787	0.8440759373936884	0.35932870564161457	M226.954529T6.2574	
226.9638121	38.20912552	0.9954482554431852	0.0081769	M226.963812T38.2091_8	
227.0224338	38.20137787	0.8886767881310812	-0.26542875	M227.022434T38.2014_10	
227.0445843	38.20912552	0.8847230678305227	0.2754057409147361	M227.044584T38.2091_11	
227.0484451	51.08269882	0.8732483917433916	0.29572892528671507	M227.048445T51.0827	
227.0829413	474.6894379	0.9378477872588715	-0.150229682	M227.082941T474.6894	
227.0891296	285.205368	0.8008613381412149	-0.446265277	M227.08913T285.2054	
227.1010059	532.5914917	0.8544013770354616	0.33818045104919886	M227.101006T532.5915	
227.1261504	440.2435303	0.7372521790583162	0.5884649224963121	M227.12615T440.2435	
227.1643997	451.6769104	0.050578568	2.6247895688274707	M227.1644T451.6769	
227.1755555	231.4446259	0.051145595993240485	-2.619889588	M227.175555T231.4446	
