input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1197	E262	row1180_M+H[1+];row1197_M(C13)+H[1+]	C05379	Oxalosuccinate; Oxalosuccinic acid	row1197	192.0236992	197.1519165	0.10914647767980251	-2.210820609	M192.023699T197.1519_1
row1198	E267	row1198_M+H[1+]	C05635;C16596;C02712	5-Hydroxyindoleacetate$5-Phenyl-1,3-oxazinane-2,4-dione$N-Acetylmethionine	row1198	192.0672144	196.6753159	0.8257151355152514	0.39469134412956886	M192.067214T196.6753_3
row1218	E286	row1218_M+H[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline	row1218	194.1178686	758.8345032	0.050105633	2.632336416024382	M194.117869T758.8345
row1219	E285	row1219_M+H[1+];row1224_M(C13)+H[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline	row1219	194.1179034	45.8272419	0.2355652668596812	-1.728739327	M194.117903T45.8272
row1224	E285	row1219_M+H[1+];row1224_M(C13)+H[1+]	CE4890;C09640	N-methylsalsolinol$(-)-Salsoline	row1224	195.1211823	45.83466148	0.3732422886877828	-1.339250267	M195.121182T45.8347
row1246	E292	row1246_M(C13)+2H[2+];row2771_M+H[1+];row2779_M(C13)+H[1+]	C04483;C02528	3alpha,12alpha-Dihydroxy-5beta-cholanate; Deoxycholic acid; Deoxycholate; 3alpha,12alpha-Dihydroxy-5beta-cholanic acid$Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,7alpha-Dihydroxy-5beta-cholanic acid; Chenodiol	row1246	197.6535751	617.2410583	0.5269103468358738	-1.013355478	M197.653575T617.2411_1
row1253	E225	row1042_M+H[1+];row1253_M+Na[1+]	C00327	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline	row1253	198.0852833	43.13452148	0.048878970169151804	-2.643006605	M198.085283T43.1345
row1262	E294	row1262_M+Na[1+]	C00499	Allantoate; Allantoic acid	row1262	199.0454601	33.65777969	0.2928928040278892	1.5526810556550381	M199.04546T33.6578_2
row1290	E19	row1290_M+Na[1+]	C00031;C00221;C02336;C00267;C00962;C00795;C00137;C13747;C07480;C00984;C00159	D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose	row1290	203.0529733	42.60302734	0.13526332072604563	2.0858190109759147	M203.052973T42.603_8
row1293	E305	row1293_M+H[1+];row1301_M(C13)+H[1+]	C03626	Nomega,Nomega'-Dimethyl-L-arginine; NG,NG-Dimethyl-L-arginine	row1293	203.1504159	44.25947571	0.000939925	4.297698170747662	M203.150416T44.2595
row1301	E305	row1293_M+H[1+];row1301_M(C13)+H[1+]	C03626	Nomega,Nomega'-Dimethyl-L-arginine; NG,NG-Dimethyl-L-arginine	row1301	204.1538784	44.57935524	0.00191968	4.008080890414194	M204.153878T44.5794_3
row1316	E308	row1316_M+H[1+];row1327_M(C13)+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan	row1316	205.097436	199.419281	0.7018276835934618	-0.660658231	M205.097436T199.4193_6
row1327	E308	row1316_M+H[1+];row1327_M(C13)+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan	row1327	206.1007241	199.4196472	0.705807468	-0.652380961	M206.100724T199.4196_3
row1346	E316	row1346_M+H[1+]	C02147	Dihydrolipoate; Dihydrolipoic acid; Dihydrothioctic acid	row1346	209.0649434	507.1793213	0.47089560146064996	1.1286063204117989	M209.064943T507.1793
row1363	E322	row1363_M+Na[1+]	C08261		row1363	211.0942207	402.3057556	0.6213656123667263	-0.829444359	M211.094221T402.3058
row1368	E323	row1368_M+Na[1+]	C00624	N-Acetyl-L-glutamate; N-Acetyl-L-glutamic acid	row1368	212.0530819	505.5684509	0.9419440150084518	-0.136225832	M212.053082T505.5685
row1390	E277	row1390_M+Na[1+]	CE2934	o-methylhippurate	row1390	215.0569763	469.8786011	0.6090451584286433	0.8563350027833717	M215.056976T469.8786
row1434	E60	row1434_M+H[1+]	C03740	5-L-Glutamyl-L-alanine	row1434	219.0978131	58.47194099	0.9727763049147848	-0.063399722	M219.097813T58.4719
row1446	E331	row1446_M+H[1+]	C00643	5-Hydroxy-L-tryptophan	row1446	221.0920913	199.9666367	0.5301820003121258	-1.007376288	M221.092091T199.9666
row1470	E306	row1470_M+Na[1+]	C03626	Nomega,Nomega'-Dimethyl-L-arginine; NG,NG-Dimethyl-L-arginine	row1470	225.1314131	406.0346832	0.12755010901534267	2.1183580783853047	M225.131413T406.0347
row1495	E341	row1495_M+H[1+]	C00931	Porphobilinogen	row1495	227.1010059	532.5914917	0.8544013770354616	0.33818045104919886	M227.101006T532.5915
row1529	E315	row1529_M+Na[1+]	C01252	4-(2-Aminophenyl)-2,4-dioxobutanoate	row1529	230.0418504	756.3143616	0.7346957385893836	0.5941387184287544	M230.04185T756.3144
row1529	E344	row1529_M+H[1+]	C03090	5-Phospho-beta-D-ribosylamine	row1529	230.0418504	756.3143616	0.7346957385893836	0.5941387184287544	M230.04185T756.3144
row1542	E320	row1542_M+Na[1+]	C16604	2-Hydroxyiminostilbene	row1542	232.0726692	33.62348557	0.45849382266628474	1.1574811304305759	M232.072669T33.6235_2
row1556	E349	row1556_M+H[1+]	C03415	N2-Succinyl-L-ornithine; (2S)-5-Amino-2-(3-carboxypropanoylamino)pentanoic acid	row1556	233.1139152	195.9756699	0.19669469870909523	1.8460758203848682	M233.113915T195.9757
row1584	E354	row1584_M+H[1+]	C02406;C02700	Formylkynurenine$L-Formylkynurenine	row1584	237.0873409	199.9479218	0.1043024969746722	-2.238164608	M237.087341T199.9479
row1584	E355	row1584_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol	row1584	237.0873409	199.9479218	0.1043024969746722	-2.238164608	M237.087341T199.9479
row1585	E356	row1585_M+Na[1+]	C16015	(+)-(1R,2R)-1,2-Diphenylethane-1,2-diol	row1585	237.0908522	474.6108551	0.8937781606037742	0.25409834312174806	M237.090852T474.6109_4
row1627	E346	row1627_M+H+Na[2+];row3364_M+Na[1+]	CE5840;CE5838	$	row1627	243.1830135	187.0512772	0.7701969711154298	0.5160806833371557	M243.183014T187.0513_2
row1649	E368	row1649_M+Na[1+];row2044_M+HCOONa[1+]	C05645	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate	row1649	246.0371648	392.1819325	0.4688553806576007	-1.132949824	M246.037165T392.1819
row1655	E369	row1655_M+H[1+]	C00235;C00129	Dimethylallyl diphosphate$Isopentenyl diphosphate	row1655	247.011199	766.6917725	0.9167032452145047	0.20573047925573765	M247.011199T766.6918
row1669	E375	row1669_M+H[1+]	C00018	Pyridoxal 5'-phosphate	row1669	248.0342901	773.9920349	0.5976160661026599	-0.877385992	M248.03429T773.992
row1670	E374	row1670_M+H[1+];row1671_M+H[1+]	C00018	Pyridoxal 5'-phosphate	row1670	248.0342791	237.2385712	0.4315364300724987	-1.209049818	M248.034279T237.2386
row1671	E374	row1670_M+H[1+];row1671_M+H[1+]	C00018	Pyridoxal 5'-phosphate	row1671	248.0342679	250.5706635	0.810712973	-0.423795728	M248.034268T250.5707_1
row1699	E381	row1699_M+Na[1+]	C06424	tetradecanoate (n-C14:0)	row1699	251.2006807	534.9312134	0.022453237	3.0024586409670597	M251.200681T534.9312
row1854	E393	row1854_M+Na[1+]	CE2119;C05643	$6-Hydroxymelatonin	row1854	271.1026961	33.62163353	0.5067696536594177	1.0531539570084283	M271.102696T33.6216
row1895	E395	row1895_M+Na[1+]	CE5820	histidyl-prolinamide	row1895	275.134775	568.8863525	0.7023822703677349	-0.65906847	M275.134775T568.8864_2
row1975	E401	row1975_M+H[1+];row1985_M(C13)+H[1+]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	row1975	283.2631625	551.1605225	0.000133292	5.0973396021653015	M283.263163T551.1605_2
row1985	E401	row1975_M+H[1+];row1985_M(C13)+H[1+]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	row1985	284.2664731	551.1730652	0.000201241	4.946863390881305	M284.266473T551.1731_2
row1995	E149	row1995_M+H[1+];row811_M+H+Na[2+]	C01762	Xanthosine	row1995	285.0819541	33.60950089	0.3802826634056229	1.3244708002585173	M285.081954T33.6095
row2014	E405	row2014_M+H[1+]	CE5254;CE2180;C05300;CE5250;CE5253;CE5249;C05298	17beta-estradiol-2,3-semiquinone$4-hydroxyestrone$16alpha-Hydroxyestrone$17beta-estradiol-2,3-quinone$17beta-estradiol-3,4-semiquinone$17beta-estradiol-3,4-quinone$2-Hydroxyestrone	row2014	287.1617578	469.6583252	0.16345754424640893	1.9674754287716678	M287.161758T469.6583
row2044	E120	row2044_M+H[1+]	C06604	Parathion; O,O-Diethyl O-p-nitrophenyl phosphorothioate; Thiophos; DNTP	row2044	292.0422939	392.1498718	0.9397921173547257	0.1432114381540702	M292.042294T392.1499_1
row2044	E368	row1649_M+Na[1+];row2044_M+HCOONa[1+]	C05645	4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate	row2044	292.0422939	392.1498718	0.9397921173547257	0.1432114381540702	M292.042294T392.1499_1
row2069	E411	row2069_M+Na[1+]	C00951	Estradiol-17beta; beta-Estradiol; Estradiol	row2069	295.1668229	521.6776123	0.29210530370702215	1.5549666935056297	M295.166823T521.6776
row2073	E132	row2073_M+H[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row2073	295.2261801	576.4588623	0.4404749139327969	1.1928874507890777	M295.22618T576.4589
row2090	E135	row2090_M(C13)+H[1+];row2216_M+Na[1+]	C16612	Citalopram aldehyde	row2090	297.1116391	491.0286865	0.10396793339633932	2.239899455872306	M297.111639T491.0287
row2094	E413	row2094_M+H[1+];row2095_M+H[1+];row2100_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row2094	297.2423538	600.5275574	0.6067222005180168	0.8612344461029894	M297.242354T600.5276
row2095	E413	row2094_M+H[1+];row2095_M+H[1+];row2100_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row2095	297.2423826	613.1405945	0.7502061888786334	0.5627671442684659	M297.242383T613.1406
row2096	E412	row2096_M+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row2096	297.2403707	565.9136658	0.006229574	3.5586462833305896	M297.240371T565.9137
row2100	E413	row2094_M+H[1+];row2095_M+H[1+];row2100_M(C13)+H[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row2100	298.245731	600.5704651	0.8440759373936884	0.3588329141604746	M298.245731T600.5705
row2109	E414	row2109_M+H[1+]	C02934;C00319	3-Dehydrosphinganine$Sphingosine	row2109	300.2896513	576.2928162	0.012548539136386006	3.254292868424291	M300.289651T576.2928_2
row2124	E415	row2124_M+H[1+];row2129_M(C13)+H[1+]	C00836	Sphinganine	row2124	302.3053309	483.2208252	0.004160963	3.719686096576244	M302.305331T483.2208_2
row2129	E415	row2124_M+H[1+];row2129_M(C13)+H[1+]	C00836	Sphinganine	row2129	303.3087444	483.2022705	0.002280843	3.943919307776894	M303.308744T483.2023
row2143	E179	row2143_M+H[1+];row2151_M(C13)+H[1+];row2299_M+Na[1+]	C18045;C14497;C18075;C05294;C05139	$6beta-Hydroxytestosterone; 6beta,17beta-Dihydroxyandrost-4-en-3-one$$19-Hydroxytestosterone; 17beta,19-Dihydroxyandrost-4-en-3-one$16alpha-Hydroxydehydroepiandrosterone; 5-Androstene-3beta,16alpha-diol-17-one	row2143	305.211108	541.4171143	0.015215735	3.1754537827613123	M305.211108T541.4171
row2145	E180	row2145_M+H[1+];row928_M+H+Na[2+]	C00219	arachidonic acid	row2145	305.2453386	38.07123947	0.5795832969618434	0.9148424396888973	M305.245339T38.0712
row2145	E400	row2145_M+Na[1+]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	row2145	305.2453386	38.07123947	0.5795832969618434	0.9148424396888973	M305.245339T38.0712
row2151	E179	row2143_M+H[1+];row2151_M(C13)+H[1+];row2299_M+Na[1+]	C18045;C14497;C18075;C05294;C05139	$6beta-Hydroxytestosterone; 6beta,17beta-Dihydroxyandrost-4-en-3-one$$19-Hydroxytestosterone; 17beta,19-Dihydroxyandrost-4-en-3-one$16alpha-Hydroxydehydroepiandrosterone; 5-Androstene-3beta,16alpha-diol-17-one	row2151	306.2139771	541.1830444	0.042838361878910027	2.7061613634660975	M306.213977T541.183
row2159	E418	row2159_M+H[1+]	C01169	S-Succinyldihydrolipoamide	row2159	308.0998051	424.3712158	0.054756281033733555	-2.58260743	M308.099805T424.3712
row2197	E419	row2197_M+H[1+]	C05202	3'-Hydroxy-N-methyl-(S)-coclaurine; (S)-3'-Hydroxy-N-methylcoclaurine	row2197	316.1556616	219.1404877	0.33225508351961436	-1.437783408	M316.155662T219.1405_2
row2216	E135	row2090_M(C13)+H[1+];row2216_M+Na[1+]	C16612	Citalopram aldehyde	row2216	318.0875999	490.4781647	0.000845514	4.335022655720577	M318.0876T490.4782_2
row2221	E431	row2221_M+H[1+];row2402_M+Na[1+]	CE2084;CE7090;CE7085;CE7082;CE7081	5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoic acid$18R-HEPE$5-HEPE$$15(R)-HEPE	row2221	318.2218164	490.4696045	0.024401056399868157	2.967039927507643	M318.221816T490.4696_4
row2222	E430	row2222_M+H[1+];row2238_M(C13)+H[1+]	CE2084;CE7090;CE7085;CE7082;CE7081	5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoic acid$18R-HEPE$5-HEPE$$15(R)-HEPE	row2222	318.21763	219.1521835	0.5582650272023981	0.95492467	M318.21763T219.1522
row2227	E433	row2227_M+H[1+]	C12144	Phytosphingosine; 4-D-Hydroxysphinganine	row2227	318.3002613	491.022644	0.015866792	3.154835394284274	M318.300261T491.0226_5
row2234	E424	row2234_M+H[1+]	C00399	Ubiquinone	row2234	319.1928196	586.5848083	0.0001307	5.1169021252093865	M319.19282T586.5848
row2235	E426	row2235_M+H[1+]	C00399	Ubiquinone	row2235	319.1931944	692.7913208	0.5561102454386789	0.9594483478712178	M319.193194T692.7913
row2236	E427	row2236_M+H[1+]	C00399	Ubiquinone	row2236	319.1933683	731.7684631	0.8617678033674986	-0.320642314	M319.193368T731.7685
row2237	E425	row2237_M+H[1+]	C00399	Ubiquinone	row2237	319.1933499	669.9451294	0.28686318615402395	-1.567714924	M319.19335T669.9451
row2238	E430	row2222_M+H[1+];row2238_M(C13)+H[1+]	CE2084;CE7090;CE7085;CE7082;CE7081	5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoic acid$18R-HEPE$5-HEPE$$15(R)-HEPE	row2238	319.2195846	219.1417236	0.7691618958562255	0.519825719	M319.219585T219.1417_2
row2240	E434	row2240_M+H[1+]	CE2211;C05480	allopregnanolone$3alpha-Hydroxy-5beta-pregnane-20-one	row2240	319.2650258	490.4855957	7.845602114306208e-05	5.447298528054794	M319.265026T490.4856_7
row2299	E179	row2143_M+H[1+];row2151_M(C13)+H[1+];row2299_M+Na[1+]	C18045;C14497;C18075;C05294;C05139	$6beta-Hydroxytestosterone; 6beta,17beta-Dihydroxyandrost-4-en-3-one$$19-Hydroxytestosterone; 17beta,19-Dihydroxyandrost-4-en-3-one$16alpha-Hydroxydehydroepiandrosterone; 5-Androstene-3beta,16alpha-diol-17-one	row2299	327.19296	541.0869751	0.038642848	2.7574301774692085	M327.19296T541.087
row2308	E440	row2308_M+H[1+]	CE5922		row2308	328.2239162	595.8075867	0.093498478	2.2954767039649586	M328.223916T595.8076_2
row2313	E185	row2313_M+Na[1+]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate	row2313	329.2427063	613.8377686	0.571240463	-0.928096773	M329.242706T613.8378
row2344	E162	row2344_M+Na[1+]	CE5653	4-oxo-9-cis-retinoate	row2344	336.1697226	692.0044556	0.9502480645695981	-0.115261997	M336.169723T692.0045
row2350	E442	row2350_M+Na[1+]	C00921	Dihydropteroate; 7,8-Dihydropteroate	row2350	337.1045962	469.4328308	0.014519381481604351	3.194834137923077	M337.104596T469.4328
row2352	E445	row2352_M+H[1+];row2368_M(C13)+H[1+]	CE6185	omega-carboxy-trinor-leukotriene B4	row2352	337.1670385	731.0413208	0.1642078890065526	-1.963740815	M337.167039T731.0413_1
row2353	E444	row2353_M+H[1+];row2367_M(C13)+H[1+]	CE6185	omega-carboxy-trinor-leukotriene B4	row2353	337.1670894	692.2027893	0.7404684398067933	-0.583676755	M337.167089T692.2028_1
row2354	E443	row2354_M+H[1+];row2365_M(C13)+H[1+]	CE6185	omega-carboxy-trinor-leukotriene B4	row2354	337.1670448	586.6231079	0.00039274	4.612990550740651	M337.167045T586.6231_2
row2365	E443	row2354_M+H[1+];row2365_M(C13)+H[1+]	CE6185	omega-carboxy-trinor-leukotriene B4	row2365	338.1707097	586.6019897	0.00039976	4.600601388487577	M338.17071T586.602_1
row2367	E444	row2353_M+H[1+];row2367_M(C13)+H[1+]	CE6185	omega-carboxy-trinor-leukotriene B4	row2367	338.170642	692.1834412	0.9220480119442647	-0.1943226	M338.170642T692.1834
row2368	E445	row2352_M+H[1+];row2368_M(C13)+H[1+]	CE6185	omega-carboxy-trinor-leukotriene B4	row2368	338.1707437	731.0548706	0.03778189	-2.766908059	M338.170744T731.0549
row2373	E447	row2373_M+H[1+];row2522_M+Na[1+]	CE2512		row2373	338.3203352	617.2493286	0.24395107413831038	1.6998009608643896	M338.320335T617.2493_4
row2398	E211	row2398_M+H[1+]	C04751	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	row2398	340.0537621	491.0286865	0.000531186	4.506695711216134	M340.053762T491.0287_1
row2402	E431	row2221_M+H[1+];row2402_M+Na[1+]	CE2084;CE7090;CE7085;CE7082;CE7081	5-oxo-(6E,8Z,11Z,14Z)-eicosatetraenoic acid$18R-HEPE$5-HEPE$$15(R)-HEPE	row2402	340.2031664	491.0286865	0.2949133976841816	1.5469489655424682	M340.203166T491.0287_3
row2437	E448	row2437_M[1+];row2445_M+H[1+]	C16548	N,N-Didesmethyltamoxifen	row2437	343.1942419	584.3307495	0.6594519317179295	0.7512987996159399	M343.194242T584.3307
row2441	E453	row2441_M[1+];row2567_M+Na[1+]	CE6504		row2441	343.2136617	599.3654175	0.014392536600814673	3.2003843383185764	M343.213662T599.3654_2
row2443	E458	row2443_M[1+];row2452_M+H[1+];row2456_M(C13)+H[1+]	C05490	11-Dehydrocorticosterone	row2443	344.1967647	683.515564	0.7648441949951917	-0.527759885	M344.196765T683.5156
row2445	E448	row2437_M[1+];row2445_M+H[1+]	C16548	N,N-Didesmethyltamoxifen	row2445	344.1976836	584.3399353	0.6425396521391579	0.7902593586272241	M344.197684T584.3399
row2446	E452	row2446_M+H[1+]	C16548	N,N-Didesmethyltamoxifen	row2446	344.2009534	771.2341309	0.6716828601372655	0.727554082	M344.200953T771.2341
row2451	E460	row2451_M+H[1+]	C05490	11-Dehydrocorticosterone	row2451	345.2088145	745.8401489	0.035029323	-2.802058118	M345.208814T745.8401
row2452	E458	row2443_M[1+];row2452_M+H[1+];row2456_M(C13)+H[1+]	C05490	11-Dehydrocorticosterone	row2452	345.2086255	701.12854	0.9587654349871546	0.095496588	M345.208626T701.1285
row2456	E458	row2443_M[1+];row2452_M+H[1+];row2456_M(C13)+H[1+]	C05490	11-Dehydrocorticosterone	row2456	346.2124476	701.122345	0.6121165246482209	0.8497481791127603	M346.212448T701.1223
row2463	E463	row2463_M[1+];row2468_M+H[1+]	CE5141		row2463	347.1886306	595.8775635	0.23784495495912264	1.7189599304934542	M347.188631T595.8776_1
row2468	E463	row2463_M[1+];row2468_M+H[1+]	CE5141		row2468	348.1917421	595.867242	0.23575497503573284	1.7273958376659149	M348.191742T595.8672
row2474	E439	row2474_M+Na[1+]	CE5922		row2474	350.2066866	241.9433975	0.31152275663635504	-1.498406355	M350.206687T241.9434
row2474	E465	row2474_M+H[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3	row2474	350.2066866	241.9433975	0.31152275663635504	-1.498406355	M350.206687T241.9434
row2479	E467	row2479_M+H[1+]	C04707;C06439	(5Z,13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate; (5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprosta-13-enoate$Prostaglandin E3	row2479	351.2169125	677.3904419	0.6905187048095455	-0.683919074	M351.216912T677.3904
row2487	E469	row2487_M+H[1+]	C00696;C04853;C06315;C06314;C00584;C04654;C04671;C01312;C02198;C00427	Prostaglandin D2$w-hydroxyl leukotriene B4$Lipoxin B4; LXB4; 5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid; (6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid$Lipoxin A4; LXA4; 5S,6R,15S-Trihydroxy-7E,9E,11Z,13E-eicosatetraenoic acid; (7E,9E,11Z,13E)-(5S,6R,15S)-5,6,15-Trihydroxyicosa-7,9,11,13-tetraenoic acid$Prostaglandin E2$(13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate$(5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprostanoate$Prostaglandin I2; (5Z,13E)-(15S)-6,9alpha-Epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate; Prostacyclin; PGI2; Epoprostenol$Thromboxane A2; (5Z,13E)-(15S)-9alpha,11alpha-Epoxy-15-hydroxythromboxa-5,13-dienoate; (5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-oic acid$Prostaglandin H2	row2487	353.2317631	524.6461792	0.5177999059240196	1.0293931666751597	M353.231763T524.6462
row2494	E471	row2494_M(C13)+H[1+];row2633_M+Na[1+]	CE5929;CE5931;C08012;CE5924;CE6234;CE5828;CE4989	$$Levomethadyl acetate; LAAM$$prostaglandin H1$$20-OH-10,11-dihydro-leukotriene B4	row2494	355.2428911	599.3617249	0.024015053974747402	2.9733431233085392	M355.242891T599.3617_2
row2522	E447	row2373_M+H[1+];row2522_M+Na[1+]	CE2512		row2522	360.3003717	616.8839111	0.9408880302040634	-0.139575748	M360.300372T616.8839_2
row2522	E476	row2522_M+H[1+]	tettet6	tetracosatetraenoic acid n-6	row2522	360.3003717	616.8839111	0.9408880302040634	-0.139575748	M360.300372T616.8839_2
row2567	E453	row2441_M[1+];row2567_M+Na[1+]	CE6504		row2567	366.2031253	586.6661987	0.000476534	4.5457253692359965	M366.203125T586.6662_2
row2567	E481	row2567_M+H[1+]	CE5139	12-oxo-20-dihydroxy-leukotriene B4	row2567	366.2031253	586.6661987	0.000476534	4.5457253692359965	M366.203125T586.6662_2
row2580	E249	row2580_M+H[1+]	CE5926;CE5930;CE2056;CE5534;CE5533;CE1447	$$20-dihydroxyleukotriene B4$$$11-dehydrothromboxane B2	row2580	368.2193184	599.4245605	0.1219779660699193	2.143078021775172	M368.219318T599.4246_2
row2588	E484	row2588_M+H[1+]	CE0955;CE6232;CE5945	$prostaglandin G1$10,11-dihydro-20-dihydroxy-LTB4	row2588	370.2353558	614.0047607	0.7412525782873364	0.5817794883150031	M370.235356T614.0048_2
row2597	E487	row2597_M+H[1+]	C05963		row2597	371.2397389	676.1304016	0.5017071599089831	-1.063698817	M371.239739T676.1304_3
row2628	E491	row2628_M[1+];row2633_M+H[1+]	CE6466;CE6467;CE6465;CE6462;CE6463;CE6460;CE6461;CE6459;CE6458;CE6457;CE6455;CE6454;CE6453;CE6452;CE6456;CE6464	$$$$$$$$$$$$$$$	row2628	375.2200458	614.0808716	0.7994233695874512	-0.451108286	M375.220046T614.0809_1
row2633	E471	row2494_M(C13)+H[1+];row2633_M+Na[1+]	CE5929;CE5931;C08012;CE5924;CE6234;CE5828;CE4989	$$Levomethadyl acetate; LAAM$$prostaglandin H1$$20-OH-10,11-dihydro-leukotriene B4	row2633	376.2232113	613.7975769	0.5880356377268503	0.8979750112479905	M376.223211T613.7976
row2633	E491	row2628_M[1+];row2633_M+H[1+]	CE6466;CE6467;CE6465;CE6462;CE6463;CE6460;CE6461;CE6459;CE6458;CE6457;CE6455;CE6454;CE6453;CE6452;CE6456;CE6464	$$$$$$$$$$$$$$$	row2633	376.2232113	613.7975769	0.5880356377268503	0.8979750112479905	M376.223211T613.7976
row2644	E492	row2644_M+H[1+]	C03990	3alpha-Hydroxy-5beta-cholanate; 3alpha-Hydroxy-5beta-cholanic acid; Lithocholic acid; Lithocholate	row2644	377.3050714	578.0692749	0.33793826781247455	1.4237279432448162	M377.305071T578.0693
row2646	E494	row2646_M+Na[1+]	CE4786;tethex3	nisinate$tetracosahexaenoic acid, n-3	row2646	378.2530299	676.2328491	0.7509528777607192	-0.559968578	M378.25303T676.2328
row2662	E498	row2662_M[1+];row2677_M+H[1+]	C06124	Sphingosine 1-phosphate	row2662	379.2506282	676.2363281	0.6905187048095455	-0.68390409	M379.250628T676.2363_3
row2677	E498	row2662_M[1+];row2677_M+H[1+]	C06124	Sphingosine 1-phosphate	row2677	380.2581331	693.4037781	0.8513751514659597	-0.34220574	M380.258133T693.4038
row2679	E260	row2679_M(C13)+H[1+];row2842_M+Na[1+]	C13856	2-Arachidonoylglycerol; 2-Arachidonoyl-sn-glycerol	row2679	380.2897636	676.2172852	0.7707666644363995	-0.51501616	M380.289764T676.2173_4
row2683	E501	row2683_M+Na[1+]	C01134	Pantetheine 4'-phosphate	row2683	381.0842119	766.4807739	0.13774502712885545	2.0752722097750627	M381.084212T766.4808
row2685	E274	row2685_M+Na[1+]	CE6429;CE6423;CE6420;CE6426;CE6438;CE6432;CE6435	$$$$$$	row2685	381.2066862	582.6503601	0.5646167346114719	0.9404288207852821	M381.206686T582.6504_2
