input_row,EID,str_row_ion,compound_names,input_row.1,m/z,retention_time,p_value,statistic,CompoundID_from_user,compound
row639,E105,row639_M+H[1+],$(-)-Limonene; (-)-(S)-Limonene; (-)-(4S)-Limonene$(+)-Limonene; (+)-(R)-Limonene; (+)-(4R)-Limonene,row639,137.1327572,463.2609253,0.004506577,3.6818074475194655,M137.132757T463.2609_2,C06099
row648,E111,row648_M+H[1+],Gentisate aldehyde$4-Hydroxybenzoate,row648,139.0403221,436.4421387,0.815262108,-0.414491196,M139.040322T436.4421,C05585
row648,E111,row648_M+H[1+],Gentisate aldehyde$4-Hydroxybenzoate,row648,139.0403221,436.4421387,0.815262108,-0.414491196,M139.040322T436.4421,C00156
row674,E118,row674_M+H[1+],Ethanolamine phosphate,row674,142.0249853,48.43296432,0.004253186,-3.709612847,M142.024985T48.433,C00346
row675,E5,row33_M+H[1+];row675_M+HCOONa[1+],Aminoacetone$beta-Aminopropion aldehyde,row675,142.0478539,42.6430645,0.8285735830837124,-0.38994068,M142.047854T42.6431,C01888
row675,E5,row33_M+H[1+];row675_M+HCOONa[1+],Aminoacetone$beta-Aminopropion aldehyde,row675,142.0478539,42.6430645,0.8285735830837124,-0.38994068,M142.047854T42.6431,C05665
row675,E63,row420_M+H[1+];row675_M+Na[1+],L-Allo-threonine$L-Threonine,row675,142.0478539,42.6430645,0.8285735830837124,-0.38994068,M142.047854T42.6431,C05519
row675,E63,row420_M+H[1+];row675_M+Na[1+],L-Allo-threonine$L-Threonine,row675,142.0478539,42.6430645,0.8285735830837124,-0.38994068,M142.047854T42.6431,C00188
row714,E122,row714_M+H[1+],3-Dehydroxycarnitine,row714,146.1178098,44.15478897,0.2376938511663326,-1.719922644,M146.11781T44.1548,C05543
row727,E128,row727_M+H[1+],,row727,147.0429688,503.791687,0.000333714,4.690230336873726,M147.042969T503.7917,C05851
row728,E127,row728_M+H[1+],,row728,147.0443131,80.84344482,0.4558311366471567,1.1640716388671548,M147.044313T80.8434_1,C05851
row729,E130,row729_M+H[1+],(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate,row729,147.0654255,474.6605682,0.2571650712621401,1.6579187302754843,M147.065426T474.6606,C06006
row731,E131,row731_M+H[1+],(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate,row731,147.0654273,601.8018494,0.9246317900475284,-0.179651641,M147.065427T601.8018_1,C06006
row732,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row732,147.0763524,62.19918251,0.7781104076568801,0.494451140170165,M147.076352T62.1992_1,C00064
row732,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row732,147.0763524,62.19918251,0.7781104076568801,0.494451140170165,M147.076352T62.1992_1,C05100
row732,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row732,147.0763524,62.19918251,0.7781104076568801,0.494451140170165,M147.076352T62.1992_1,C00819
row733,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row733,147.0764731,43.29953384,0.069615699,-2.453940863,M147.076473T43.2995,C00064
row733,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row733,147.0764731,43.29953384,0.069615699,-2.453940863,M147.076473T43.2995,C05100
row733,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row733,147.0764731,43.29953384,0.069615699,-2.453940863,M147.076473T43.2995,C00819
row736,E12,row33_M+2H[2+];row736_M+H[1+];row750_M(C13)+H[1+];row978_M+Na[1+],L-Lysine,row736,147.1130476,36.6283493,0.8257151355152514,-0.394582141,M147.113048T36.6283_2,C00047
row749,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row749,148.0800241,43.61069679,0.1608411674741469,-1.977993833,M148.080024T43.6107,C00064
row749,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row749,148.0800241,43.61069679,0.1608411674741469,-1.977993833,M148.080024T43.6107,C05100
row749,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row749,148.0800241,43.61069679,0.1608411674741469,-1.977993833,M148.080024T43.6107,C00819
row750,E12,row33_M+2H[2+];row736_M+H[1+];row750_M(C13)+H[1+];row978_M+Na[1+],L-Lysine,row750,148.1170293,36.55429077,0.9078162850429822,-0.225439171,M148.117029T36.5543,C00047
row788,E80,row512_M[1+];row788_M+Na[1+],"5,6-Dihydrothymine",row788,151.0481229,42.63454437,0.1107542932348328,-2.199212416,M151.048123T42.6345,C00906
row789,E147,row789_M+H[1+],4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol,row789,151.075627,380.9385223,0.4915749651045036,-1.082440921,M151.075627T380.9385,C02646
row802,E151,row802_M+Na[1+],5-FU; Fluorouracil; 5-Fluorouracil,row802,153.0065361,34.179636,0.6037538659099321,0.8677127860716403,M153.006536T34.1796_1,C07649
row803,E90,row803_M+Na[1+],4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate,row803,153.0524865,38.7723484,0.7509727666088108,-0.556794965,M153.052487T38.7723,C00233
row803,E90,row803_M+Na[1+],4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate,row803,153.0524865,38.7723484,0.7509727666088108,-0.556794965,M153.052487T38.7723,C06102
row803,E90,row803_M+Na[1+],4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate,row803,153.0524865,38.7723484,0.7509727666088108,-0.556794965,M153.052487T38.7723,C03465
row804,E152,row804_M+H[1+];row812_M(C13)+H[1+],"3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate",row804,153.0540494,263.0335083,0.6565265936403728,-0.757630148,M153.054049T263.0335,C04043
row804,E152,row804_M+H[1+];row812_M(C13)+H[1+],"3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate",row804,153.0540494,263.0335083,0.6565265936403728,-0.757630148,M153.054049T263.0335,C00642
row804,E152,row804_M+H[1+];row812_M(C13)+H[1+],"3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate",row804,153.0540494,263.0335083,0.6565265936403728,-0.757630148,M153.054049T263.0335,C05852
row811,E154,row1995_M+H[1+];row811_M+H+Na[2+],Xanthosine,row811,154.0350631,33.62075424,0.3957606161958847,1.287873633471287,M154.035063T33.6208,C01762
row812,E152,row804_M+H[1+];row812_M(C13)+H[1+],"3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate",row812,154.0586184,263.0867157,0.3783000022269864,1.3296889863298864,M154.058618T263.0867,C04043
row812,E152,row804_M+H[1+];row812_M(C13)+H[1+],"3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate",row812,154.0586184,263.0867157,0.3783000022269864,1.3296889863298864,M154.058618T263.0867,C00642
row812,E152,row804_M+H[1+];row812_M(C13)+H[1+],"3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate",row812,154.0586184,263.0867157,0.3783000022269864,1.3296889863298864,M154.058618T263.0867,C05852
row812,E155,row812_M+Na[1+],Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine,row812,154.0586184,263.0867157,0.3783000022269864,1.3296889863298864,M154.058618T263.0867,C00300
row819,E92,row819_M+Na[1+],N-Carbamoyl-beta-alanine$L-Asparagine,row819,155.0429876,43.13422775,0.0479989188165157,-2.650846355,M155.042988T43.1342,C02642
row819,E92,row819_M+Na[1+],N-Carbamoyl-beta-alanine$L-Asparagine,row819,155.0429876,43.13422775,0.0479989188165157,-2.650846355,M155.042988T43.1342,C00152
row822,E161,row822_M+H[1+],,row822,155.1069182,434.2286377,0.2495049403278016,-1.679309945,M155.106918T434.2286,CE2577
row823,E160,row823_M+H[1+];row830_M(C13)+H[1+],,row823,155.1069152,382.739624,0.3254768470894692,-1.458398139,M155.106915T382.7396,CE2577
row829,E157,row829_M+H[1+],L-Histidine,row829,156.0768806,60.79345703,0.008653628,-3.428645218,M156.076881T60.7935,C00135
row830,E160,row823_M+H[1+];row830_M(C13)+H[1+],,row830,156.1103495,382.8119507,0.2290573947775844,-1.747492927,M156.110349T382.812,CE2577
row861,E170,row861_M+Na[1+],"Tetrahydropteridine; 5,6,7,8-Tetrahydropteridine",row861,159.0652808,320.480896,0.004115792,-3.723705028,M159.065281T320.4809,C05650
row862,E169,row862_M+Na[1+],"Tetrahydropteridine; 5,6,7,8-Tetrahydropteridine",row862,159.0654996,208.4185791,0.1880807928817152,-1.874582047,M159.0655T208.4186,C05650
row872,E171,row872_M+H[1+];row883_M(C13)+H[1+],Indole-3-acetaldehyde,row872,160.0757204,199.983902,0.5093768672005524,-1.047934997,M160.07572T199.9839,C00637
row873,E172,row873_M+H[1+],Indole-3-acetaldehyde,row873,160.0759765,381.0351896,0.667013809,-0.738035229,M160.075976T381.0352,C00637
row874,E173,row874_M+H[1+],5-Acetamidopentanoate,row874,160.0954989,199.419281,0.6787074289629529,-0.712501218,M160.095499T199.4193,C03087
row882,E175,row882_M+H[1+],2-Oxoadipate,row882,161.0447191,850.0327759,0.3241407150175619,1.4638011504727086,M161.044719T850.0328,C00322
row883,E171,row872_M+H[1+];row883_M(C13)+H[1+],Indole-3-acetaldehyde,row883,161.0792748,199.4473724,0.4078021244709586,-1.255498049,M161.079275T199.4474,C00637
row928,E185,row2145_M+H[1+];row928_M+H+Na[2+],arachidonic acid,row928,164.1180589,43.25522041,0.4894895293401499,1.0865540905766848,M164.118059T43.2552_2,C00219
row934,E187,row934_M+H[1+],cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate,row934,165.0549293,80.90288162,0.3612793030266442,1.3726131995990922,M165.054929T80.9029_2,C05838
row934,E187,row934_M+H[1+],cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate,row934,165.0549293,80.90288162,0.3612793030266442,1.3726131995990922,M165.054929T80.9029_2,C00811
row934,E187,row934_M+H[1+],cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate,row934,165.0549293,80.90288162,0.3612793030266442,1.3726131995990922,M165.054929T80.9029_2,C02763
row934,E187,row934_M+H[1+],cis-2-Hydroxycinnamate; 2-Coumarinate$4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate$enol-Phenylpyruvate$Phenylpyruvate,row934,165.0549293,80.90288162,0.3612793030266442,1.3726131995990922,M165.054929T80.9029_2,C00166
row935,E188,row935_M+H[1+],6-Deoxy-L-galactose; L-Fucose,row935,165.0761102,336.1895447,0.8925260391037133,-0.256692687,M165.07611T336.1895,C01019
row949,E197,row949_M+H[1+];row962_M(C13)+H[1+],L-Phenylalanine$,row949,166.0865078,162.4150543,0.052684637,2.598732354162815,M166.086508T162.4151_6,C00079
row949,E197,row949_M+H[1+];row962_M(C13)+H[1+],L-Phenylalanine$,row949,166.0865078,162.4150543,0.052684637,2.598732354162815,M166.086508T162.4151_6,CE2172
row950,E198,row950_M+H[1+],Perillic acid,row950,166.0986213,470.6385193,0.9951409129270432,0.0134857397396221,M166.098621T470.6385,peracd
row952,E200,row952_M+Na[1+],Dehydrospermidine,row952,166.1303818,162.3553696,0.2646327186950457,1.6341241609615886,M166.130382T162.3554_8,C15853
row956,E194,row956_M+H[1+],3-Sulfopyruvate,row956,166.9656053,155.7923431,0.4870450978875366,-1.092867753,M166.965605T155.7923_1,3spyr
row957,E195,row957_M+H[1+],3-Sulfopyruvate,row957,166.9656668,336.2425232,0.000115086,-5.169754946,M166.965667T336.2425,3spyr
row961,E203,row961_M+H[1+];row970_M(C13)+H[1+],3-Methoxy-4-hydroxyphenylacetaldehyde,row961,167.0703891,466.5127258,0.3145428845755791,1.4888071712646396,M167.070389T466.5127_2,C05581
row962,E197,row949_M+H[1+];row962_M(C13)+H[1+],L-Phenylalanine$,row962,167.0898183,162.4102936,0.046225477,2.670758229014764,M167.089818T162.4103_2,C00079
row962,E197,row949_M+H[1+];row962_M(C13)+H[1+],L-Phenylalanine$,row962,167.0898183,162.4102936,0.046225477,2.670758229014764,M167.089818T162.4103_2,CE2172
row966,E206,row1176_M+Na[1+];row966_M[1+],3-Sulfopyruvate; 3-Sulfopyruvic acid,row966,167.9719218,785.0615845,0.8880394480512086,0.2664512940170108,M167.971922T785.0616,C05528
row970,E203,row961_M+H[1+];row970_M(C13)+H[1+],3-Methoxy-4-hydroxyphenylacetaldehyde,row970,168.0738307,466.583313,0.258503208,1.6541142051052664,M168.073831T466.5833,C05581
row970,E207,row970_M+Na[1+],4-Guanidinobutanoate,row970,168.0738307,466.583313,0.258503208,1.6541142051052664,M168.073831T466.5833,C01035
row971,E208,row971_M[1+];row979_M+H[1+],Pyridoxamine,row971,168.0909481,162.5963745,0.036458055,2.7833778383034455,M168.090948T162.5964,C00534
row972,E205,row972_M+H[1+],3-Sulfopyruvate; 3-Sulfopyruvic acid,row972,168.9806291,765.869873,0.6773240771410551,0.7148899995145822,M168.980629T765.8699,C05528
row973,E209,row973_M+Na[1+],2-Oxoglutarate,row973,169.010202,773.9793091,0.7665114461628457,0.5236367286344811,M169.010202T773.9793,C00026
row975,E210,row975_M+H[1+],Urate,row975,169.0359034,62.65022087,0.005953148,-3.578454833,M169.035903T62.6502_5,C00366
row976,E129,row976_M+Na[1+],(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate,row976,169.0474646,248.1288757,0.6855937952906499,-0.697350783,M169.047465T248.1289,C06006
row977,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row977,169.0584039,42.57835007,0.2024177663849033,-1.826043781,M169.058404T42.5784,C00064
row977,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row977,169.0584039,42.57835007,0.2024177663849033,-1.826043781,M169.058404T42.5784,C05100
row977,E132,row732_M+H[1+];row733_M+H[1+];row749_M(C13)+H[1+];row977_M+Na[1+],L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid,row977,169.0584039,42.57835007,0.2024177663849033,-1.826043781,M169.058404T42.5784,C00819
row978,E12,row33_M+2H[2+];row736_M+H[1+];row750_M(C13)+H[1+];row978_M+Na[1+],L-Lysine,row978,169.0949108,38.20912552,0.7570211543996864,-0.545674843,M169.094911T38.2091_2,C00047
row979,E208,row971_M[1+];row979_M+H[1+],Pyridoxamine,row979,169.0967342,167.6165924,0.4564789581115535,1.162113444496007,M169.096734T167.6166,C00534
row985,E214,row985_M+H[1+],L-Cysteate,row985,170.0124552,774.7200928,0.911277419,0.217997721546908,M170.012455T774.7201_2,C00506
row986,E215,row986_M+Na[1+],D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde,row986,170.0407852,62.65639496,0.008779164,-3.422834433,M170.040785T62.6564,C00217
row986,E215,row986_M+Na[1+],D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde,row986,170.0407852,62.65639496,0.008779164,-3.422834433,M170.040785T62.6564,C00025
row986,E215,row986_M+Na[1+],D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde,row986,170.0407852,62.65639496,0.008779164,-3.422834433,M170.040785T62.6564,C05938
row1031,E150,row1031_M+Na[1+],Oxidized dithiothreitol,row1031,174.98671,765.7876282,0.9227118232530356,0.1910537572364243,M174.98671T765.7876,C01119
row1032,E226,row1032_M+H[1+],Aryl sulfate,row1032,175.0055225,237.6480103,0.9758366524416624,-0.054787788,M175.005523T237.648,C00850
row1042,E230,row1042_M+H[1+];row1253_M+Na[1+],L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline,row1042,176.1032534,43.58344269,0.1673867757870789,-1.95131049,M176.103253T43.5834,C00327
row1053,E156,row1053_M+Na[1+],L-Histidine,row1053,178.0590486,41.2218132,0.0169946548530323,-3.12346918,M178.059049T41.2218,C00135
row1069,E235,row1069_M+Na[1+],2-Aminomuconate,row1069,180.0285659,773.5177002,0.6564369685292252,-0.758958077,M180.028566T773.5177,C02220
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C00031
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C00221
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C02336
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C00267
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C00962
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C00795
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C00137
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C13747
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C07480
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C00984
row1073,E20,row1073_M+H[1+],"D-Glucose$beta-D-Glucose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$beta-D-Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$1,7-Dimethylxanthine; Paraxanthine$$alpha-D-Galactose$D-Mannose",row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,C00159
row1073,E25,row1073_M+Na[1+],2-methylbutyrylglycine$isovalerylglycine,row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,CE4970
row1073,E25,row1073_M+Na[1+],2-methylbutyrylglycine$isovalerylglycine,row1073,181.0713962,346.8885498,0.3225869785593052,-1.469578134,M181.071396T346.8885,CE4968
row1091,E240,row1091_M+H[1+];row1097_M(C13)+H[1+],L-Tyrosine$,row1091,182.0815107,80.90288162,0.4239567172941694,1.2229135502748667,M182.081511T80.9029_5,C00082
row1091,E240,row1091_M+H[1+];row1097_M(C13)+H[1+],L-Tyrosine$,row1091,182.0815107,80.90288162,0.4239567172941694,1.2229135502748667,M182.081511T80.9029_5,CE2174
row1096,E174,row1096_M+Na[1+],2-Oxoadipate,row1096,183.0270183,773.8126831,0.7573722450187906,0.5441794182900929,M183.027018T773.8127_3,C00322
row1097,E240,row1091_M+H[1+];row1097_M(C13)+H[1+],L-Tyrosine$,row1097,183.0848232,80.90106964,0.3588731548410575,1.3776461945178082,M183.084823T80.9011_2,C00082
row1097,E240,row1091_M+H[1+];row1097_M(C13)+H[1+],L-Tyrosine$,row1097,183.0848232,80.90106964,0.3588731548410575,1.3776461945178082,M183.084823T80.9011_2,CE2174
row1097,E243,row1097_M+H[1+],L-Iditol$D-Sorbitol$Galactitol,row1097,183.0848232,80.90106964,0.3588731548410575,1.3776461945178082,M183.084823T80.9011_2,C01507
row1097,E243,row1097_M+H[1+],L-Iditol$D-Sorbitol$Galactitol,row1097,183.0848232,80.90106964,0.3588731548410575,1.3776461945178082,M183.084823T80.9011_2,C00794
row1097,E243,row1097_M+H[1+],L-Iditol$D-Sorbitol$Galactitol,row1097,183.0848232,80.90106964,0.3588731548410575,1.3776461945178082,M183.084823T80.9011_2,C01697
row1118,E29,row1118_M+Na[1+],Selenophosphate,row1118,184.8892246,35.9954071,0.8713150218225929,0.3002146651817685,M184.889225T35.9954,C05172
row1120,E247,row1120_M+H[1+],3-Phosphohydroxypyruvate,row1120,184.9863726,5.547974586,0.6991090053051331,0.6652188996556849,M184.986373T5.548_2,C03232
row1121,E248,row1121_M+H[1+],3-Phosphohydroxypyruvate,row1121,184.9862132,28.58067894,0.954030084224958,0.106719901379199,M184.986213T28.5807,C03232
row1159,E259,row1159_M+Na[1+];row1160_M+Na[1+],6-Methylmercaptopurine,row1159,189.0209569,250.7738724,0.7520613442782168,0.5541214513645492,M189.020957T250.7739,C16614
row1160,E259,row1159_M+Na[1+];row1160_M+Na[1+],6-Methylmercaptopurine,row1160,189.021129,237.4013367,0.5259018674301934,1.0157036488270057,M189.021129T237.4013_1,C16614
row1165,E262,row1165_M+H[1+],N6-Acetyl-L-lysine,row1165,189.1236885,58.65750885,0.051402853,-2.614860487,M189.123688T58.6575,C02727
row1176,E206,row1176_M+Na[1+];row966_M[1+],3-Sulfopyruvate; 3-Sulfopyruvic acid,row1176,190.9632545,784.7271729,0.6709624993499791,-0.730273781,M190.963254T784.7272,C05528
row1180,E211,row1180_M+Na[1+],Urate,row1180,191.0180368,197.1094208,0.4205168251702953,-1.23043694,M191.018037T197.1094_1,C00366
row1180,E267,row1180_M+H[1+];row1197_M(C13)+H[1+],Oxalosuccinate; Oxalosuccinic acid,row1180,191.0180368,197.1094208,0.4205168251702953,-1.23043694,M191.018037T197.1094_1,C05379
row1181,E271,row1181_M+H[1+],"5,6-indolequinone-2-carboxylate",row1181,191.0230009,755.3957825,0.5101439445596315,1.0445069227688082,M191.023001T755.3958,CE1562
row1182,E269,row1182_M+H[1+],"5,6-indolequinone-2-carboxylate",row1182,191.023001,153.9790192,0.647004642,0.7807550783124986,M191.023001T153.979,CE1562
row1184,E274,row1184_M+Na[1+],beta-carboline,row1184,191.0590473,379.7924652,0.2658174650299104,-1.630667039,M191.059047T379.7925,CE3087
row1189,E280,row1189_M+H[1+],N-Methylserotonin,row1189,191.1171042,196.4951706,0.073083982,-2.42983019,M191.117104T196.4952_2,C06212
