input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1786	E222	row1016_M+H[1+];row1017_M+H[1+];row1785_M+Na[1+];row1786_M+Na[1+]	C00719;C00431;C00183	Glycine betaine$5-Aminopentanoate; 5-Aminopentanoic acid; 5-Aminovaleric acid$L-Valine	row1786	140.068707830819	57.9807434082031	0.24864654007529693	1.6692135287133667	M140.068708T57.9807
row1791	E2	row13_M+2H[2+];row1791_M+H[1+];row1792_M+H[1+]	C07294	Methylarsonate; Methylarsonic acid	row1791	140.951506556331	5.52816653251648	0.7891955274185973	-0.4819629660936252	M140.951507T5.5282_1
row1792	E2	row13_M+2H[2+];row1791_M+H[1+];row1792_M+H[1+]	C07294	Methylarsonate; Methylarsonic acid	row1792	140.951491465897	28.4196547671265	0.9971021099220562	0.006209316736516599	M140.951491T28.4197
row1796	E410	row1776_M[1+];row1796_M+H[1+]	C00227	Acetyl phosphate	row1796	140.996055473369	768.017272949219	0.9106347555923285	-0.2190050456723103	M140.996055T768.0173_1
row1797	E408	row1777_M[1+];row1778_M[1+];row1797_M+H[1+];row1798_M+H[1+]	C00227	Acetyl phosphate	row1797	140.995977762391	5.02775001525879	0.3677724440017477	1.3568720620058035	M140.995978T5.0278
row1798	E408	row1777_M[1+];row1778_M[1+];row1797_M+H[1+];row1798_M+H[1+]	C00227	Acetyl phosphate	row1798	140.995931477676	28.5147094726562	0.81001207968298	0.43616720070676024	M140.995931T28.5147
row1800	E235	row1077_M+H[1+];row1800_M+Na[1+]	C02170;C00042	Methylmalonate; Methylmalonic acid$Succinate	row1800	141.01616788876	42.0121974945068	0.06932873246968602	2.4432615900912324	M141.016168T42.0122_3
row1823	E418	row1823_M+H[1+];row1824_M+H[1+];row1854_M(C13)+H[1+]	C00346	Ethanolamine phosphate	row1823	142.025002879993	62.657901763916	0.046855179793706826	-2.641827804580247	M142.025003T62.6579_2
row1823	E429	row1823_M[1+];row1824_M[1+];row1856_M+H[1+]	CE5068	2-methylglutaconic acid	row1823	142.025002879993	62.657901763916	0.046855179793706826	-2.641827804580247	M142.025003T62.6579_2
row1824	E418	row1823_M+H[1+];row1824_M+H[1+];row1854_M(C13)+H[1+]	C00346	Ethanolamine phosphate	row1824	142.024985306455	48.4329643249512	0.0036469342330602604	-3.7096128470938865	M142.024985T48.433
row1824	E429	row1823_M[1+];row1824_M[1+];row1856_M+H[1+]	CE5068	2-methylglutaconic acid	row1824	142.024985306455	48.4329643249512	0.0036469342330602604	-3.7096128470938865	M142.024985T48.433
row1826	E7	row1826_M+HCOONa[1+];row70_M+H[1+]	C01888;C05665	Aminoacetone$beta-Aminopropion aldehyde	row1826	142.047853891548	42.6430644989014	0.8323021680460562	-0.3899406798433074	M142.047854T42.6431
row1826	E248	row1111_M+H[1+];row1826_M+Na[1+]	C05519;C00188	L-Allo-threonine$L-Threonine	row1826	142.047853891548	42.6430644989014	0.8323021680460562	-0.3899406798433074	M142.047854T42.6431
row1853	E245	row1853_M+Na[1+]	C15587	Purine	row1853	143.034187417345	896.562164306641	0.6576516698178774	0.75493244875619	M143.034187T896.5622
row1853	E430	row1853_M+H[1+]	CE5068	2-methylglutaconic acid	row1853	143.034187417345	896.562164306641	0.6576516698178774	0.75493244875619	M143.034187T896.5622
row1854	E418	row1823_M+H[1+];row1824_M+H[1+];row1854_M(C13)+H[1+]	C00346	Ethanolamine phosphate	row1854	143.03002989141	62.196720123291	0.9141374297745334	-0.21259925727469123	M143.03003T62.1967_2
row1856	E242	row1856_M+Na[1+]	C15587;C02045	Purine$	row1856	143.032656881759	42.0048179626465	0.018976006010959865	3.0560872370656584	M143.032657T42.0048_2
row1856	E429	row1823_M[1+];row1824_M[1+];row1856_M+H[1+]	CE5068	2-methylglutaconic acid	row1856	143.032656881759	42.0048179626465	0.018976006010959865	3.0560872370656584	M143.032657T42.0048_2
row1893	E438	row1893_M+H[1+]	C15853	Dehydrospermidine	row1893	144.149073954729	44.8285903930664	0.45408585880185953	-1.1702809501039346	M144.149074T44.8286_5
row1912	E274	row1912_M+Na[1+]	C05823	3-Mercaptolactate	row1912	144.994380793386	767.404418945312	0.42932270472820266	1.221334965712598	M144.994381T767.4044
row1918	E441	row1918_M+Na[1+]	C00503	Erythritol; Erythrol; Phycitol; Phycite; Erythrite	row1918	145.048539808068	43.6753387451172	0.02005879958717243	3.032695557961565	M145.04854T43.6753
row1919	E442	row1919_M+H[1+];row1948_M(C13)+H[1+]	C11713;C11714;C14787	beta-Naphthol; 2-Naphthol$$(1S,2R)-Naphthalene 1,2-oxide; (1S,2R)-Naphthalene epoxide	row1919	145.065063573237	354.880432128906	0.05109302282475165	2.5967199124100455	M145.065064T354.8804
row1922	E12	row1922_M+H[1+];row56_M+2H[2+]	C06423	Octanoic acid; Caprylic acid; Octylic acid	row1922	145.122561831198	488.670639038086	0.03792258118697357	-2.7453049610060964	M145.122562T488.6706
row1948	E442	row1919_M+H[1+];row1948_M(C13)+H[1+]	C11713;C11714;C14787	beta-Naphthol; 2-Naphthol$$(1S,2R)-Naphthalene 1,2-oxide; (1S,2R)-Naphthalene epoxide	row1948	146.068424601216	354.950973510742	0.636690074772239	0.7989967435969534	M146.068425T354.951
row1950	E458	row1950_M+H[1+]	C05543	3-Dehydroxycarnitine	row1950	146.11782855755	204.185806274414	0.626493095792955	-0.8215746293064801	M146.117829T204.1858
row1951	E457	row1951_M+H[1+]	C05543	3-Dehydroxycarnitine	row1951	146.117809781017	44.1547889709473	0.23191284390600347	-1.7199226436640793	M146.11781T44.1548
row1952	E462	row1952_M+H[1+]	CE5586;C00315	dehydrospermidine$Spermidine	row1952	146.165426532097	35.8887462615967	0.5004367056633166	-1.0714136239825163	M146.165427T35.8887
row1970	E473	row1970_M+H[1+];row2596_M+Na[1+];row3779_M+HCOONa[1+]	C00026	2-Oxoglutarate	row1970	147.027847204054	133.624328613281	0.883212794985207	-0.28053406757868465	M147.027847T133.6243
row1972	E477	row1972_M+H[1+]	C05851		row1972	147.042968780017	503.791687011719	0.0002698610110468699	4.690230336873726	M147.042969T503.7917
row1973	E475	row1973_M+H[1+];row2010_M(C13)+H[1+]	C05851		row1973	147.044313115807	80.8434448242188	0.4573852441042906	1.1640716388671548	M147.044313T80.8434_1
row1974	E476	row1974_M+H[1+]	C05851		row1974	147.044335990791	204.716361999512	0.023032478545553715	2.970985332334392	M147.044336T204.7164
row1975	E480	row1975_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate	row1975	147.063788712826	299.443939208984	0.11826468069590178	2.1525724569926656	M147.063789T299.4439
row1976	E481	row1976_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate	row1976	147.065425514985	474.660568237305	0.2524751513340143	1.6579187302754843	M147.065426T474.6606
row1978	E482	row1978_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate	row1978	147.065427303754	601.801849365234	0.9266573683272566	-0.1796516412339626	M147.065427T601.8018_1
row1980	E478	row1980_M+H[1+]	C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate	row1980	147.064616328166	36.5469036102295	0.7991880107599403	-0.4614576972220962	M147.064616T36.5469_1
row1981	E453	row1981_M+H[1+];row2602_M+Na[1+]	C00064;C05100;C00819	L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid	row1981	147.076352371627	62.199182510376	0.7834219010746882	0.49445114017016506	M147.076352T62.1992_1
row1982	E452	row1982_M+H[1+];row2014_M(C13)+H[1+];row2603_M+Na[1+]	C00064;C05100;C00819	L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid	row1982	147.076473061729	43.2995338439941	0.06794981477151203	-2.4539408629495427	M147.076473T43.2995
row1987	E24	row1987_M+H[1+];row2018_M(C13)+H[1+];row2604_M+Na[1+];row70_M+2H[2+]	C00047	L-Lysine	row1987	147.113047605365	36.6283493041992	0.8304188218719887	-0.39458214108153755	M147.113048T36.6283_2
row2002	E288	row1289_M+H[1+];row1290_M+H[1+];row1309_M(C13)+H[1+];row2002_M+Na[1+];row2003_M+Na[1+]	C00245	Taurine	row2002	148.004243441318	42.084644317627	0.0009205702830356164	-4.222292931158003	M148.004243T42.0846
row2003	E288	row1289_M+H[1+];row1290_M+H[1+];row1309_M(C13)+H[1+];row2002_M+Na[1+];row2003_M+Na[1+]	C00245	Taurine	row2003	148.004153524781	61.1930332183838	0.013920579854320879	-3.187164016642918	M148.004154T61.193
row2010	E475	row1973_M+H[1+];row2010_M(C13)+H[1+]	C05851		row2010	148.047873367974	81.1135864257812	0.9493247385046452	0.12116797718379166	M148.047873T81.1136
row2011	E494	row2011_M+H[1+]	C00217;C00025;C05938	D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid$L-Glutamate$L-4-Hydroxyglutamate semialdehyde	row2011	148.060704764385	43.1768455505371	0.04917286205096147	-2.616663577866026	M148.060705T43.1768
row2014	E452	row1982_M+H[1+];row2014_M(C13)+H[1+];row2603_M+Na[1+]	C00064;C05100;C00819	L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid	row2014	148.080024071467	43.6106967926025	0.15695896851846108	-1.9779938334903258	M148.080024T43.6107
row2018	E24	row1987_M+H[1+];row2018_M(C13)+H[1+];row2604_M+Na[1+];row70_M+2H[2+]	C00047	L-Lysine	row2018	148.117029334738	36.5542907714844	0.9076325020268106	-0.22543917098272168	M148.117029T36.5543
row2050	E492	row2050_M+H[1+]	C01180	2-keto-4-methylthiobutyrate	row2050	149.027074033649	516.940490722656	0.0045819521562269665	3.6248317222466717	M149.027074T516.9405_6
row2051	E502	row2051_M(C13)+2H[2+];row6222_M+H[1+]	CE5698		row2051	149.029682657514	33.610595703125	0.9477561567564081	-0.12499057731014411	M149.029683T33.6106_2
row2052	E504	row2052_M+Na[1+]	C04051	5-Amino-4-imidazolecarboxyamide	row2052	149.042834890548	516.946197509766	0.016296328316750625	3.122371633570669	M149.042835T516.9462_7
row2054	E508	row2054_M+H[1+]	C02630;C01087;C03196;C02266	(S)-2-Hydroxyglutarate$(R)-2-Hydroxyglutarate$(S)-2-Hydroxyglutarate$	row2054	149.045382633658	52.3890342712402	0.6007072147518567	0.8736554608913589	M149.045383T52.389
row2089	E525	row2089_M[1+];row2123_M+H[1+];row3876_M+HCOONa[1+]	C14872		row2089	149.997651712994	773.024566650391	0.5716734670222886	-0.9293268370276535	M149.997652T773.0246
row2096	E526	row2096_M+H[1+];row2097_M+H[1+];row2660_M+Na[1+];row2661_M+Na[1+]	C00073	L-Methionine	row2096	150.058591110099	64.7821922302246	0.4810537979890177	1.1115562312346075	M150.058591T64.7822_3
row2097	E526	row2096_M+H[1+];row2097_M+H[1+];row2660_M+Na[1+];row2661_M+Na[1+]	C00073	L-Methionine	row2097	150.058598116822	50.1414451599121	0.579351804136058	-0.9151854841884856	M150.058598T50.1414
row2098	E506	row2098_M+H[1+]	CE4888;C05578	dopaminochrome$5,6-Dihydroxyindole; DHI	row2098	150.055898645086	316.821197509766	4.616661482705084e-05	5.587800029077443	M150.055899T316.8212
row2100	E528	row2100_M+H+Na[2+];row5576_M+H[1+]	C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine; Saccharopine; L-Saccharopine; N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid	row2100	150.06336665616	467.246139526367	0.6622689954654416	0.743686829278758	M150.063367T467.2461
row2104	E41	row2104_M(C13)+H[1+];row2645_M+Na[1+]	C00418	(R)-Mevalonate	row2104	150.084671174296	197.172653198242	0.1829003635831773	-1.8791018139276945	M150.084671T197.1727
row2119	E523	row2119_M+H[1+]	C14872		row2119	151.006076183549	705.904968261719	0.8154312783855252	-0.4242098503278251	M151.006076T705.905
row2120	E524	row2120_M+H[1+];row2121_M+H[1+]	C14872		row2120	151.006183033771	738.927734375	0.40692922870322085	-1.2675522045363365	M151.006183T738.9277
row2121	E524	row2120_M+H[1+];row2121_M+H[1+]	C14872		row2121	151.00615063716	725.150909423828	0.9553178034073492	0.10443276216572751	M151.006151T725.1509
row2122	E522	row2122_M+H[1+]	C14872		row2122	151.006111779813	660.630187988281	0.9096661444887915	-0.22075662571047777	M151.006112T660.6302
row2123	E525	row2089_M[1+];row2123_M+H[1+];row3876_M+HCOONa[1+]	C14872		row2123	151.005371605297	766.388610839844	0.8321827469408466	0.3905042478967555	M151.005372T766.3886_5
row2129	E529	row2129_M+H[1+]	C16631	alpha-Fluoro-beta-ureidopropionic acid; 2-Fluoro-3-ureidopropionic acid	row2129	151.051853165896	438.091613769531	0.1076132889775982	-2.2077861632483033	M151.051853T438.0916
row2129	E530	row2129_M+Na[1+]	C00829	Naphthalene	row2129	151.051853165896	438.091613769531	0.1076132889775982	-2.2077861632483033	M151.051853T438.0916
row2130	E301	row1358_M[1+];row1430_M+H[1+];row1460_M(C13)+H[1+];row2130_M+Na[1+]	C00906	5,6-Dihydrothymine	row2130	151.048122941	42.6345443725586	0.1091450514594276	-2.1992124158430664	M151.048123T42.6345
row2131	E534	row2131_M+H[1+]	C00259;C00309;C00312;C00310;C00121;C00181	L-Arabinose$D-Ribulose; D-erythro-2-Pentulose; D-Arabinoketose; D-Arabinulose; D-Riboketose$L-Xylulose$D-Xylulose$D-Ribose$D-Xylose	row2131	151.060071211817	64.7557220458984	0.4607158716337569	1.156551461506277	M151.060071T64.7557
row2132	E536	row2132_M+H[1+]	C02646	4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol	row2132	151.075627030479	380.938522338867	0.49505793372721424	-1.082440920714177	M151.075627T380.9385
row2133	E537	row2133_M+H[1+];row2162_M(C13)+H[1+]	C02646	4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol	row2133	151.075620019331	407.202301025391	0.7765038367842467	-0.5090743290500164	M151.07562T407.2023_2
row2134	E538	row2134_M+H[1+]	C02646	4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol	row2134	151.075571973743	659.948333740234	0.1420791981258802	2.044478560472284	M151.075572T659.9483
row2137	E541	row2137_M+2H[2+];row6406_M+H[1+];row6448_M(C13)+H[1+];row7042_M+Na[1+];row8197_M+HCOONa[1+]	C00777;C15493	Retinoate$9-cis-Retinoic acid	row2137	151.111966385678	586.6015625	0.1030816957101666	2.2323437840120826	M151.111966T586.6016
row2137	E545	row2137_M+H+Na[2+];row5659_M+H[1+];row5663_M+H[1+];row5698_M(C13)+H[1+];row5699_M(C13)+H[1+];row6404_M+Na[1+];row6406_M+Na[1+];row7692_M+HCOONa[1+]	C06426;C06427	(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid$(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	row2137	151.111966385678	586.6015625	0.1030816957101666	2.2323437840120826	M151.111966T586.6016
row2137	E549	row2137_M+H[1+]	C02576	Perillyl aldehyde; Perillaldehyde	row2137	151.111966385678	586.6015625	0.1030816957101666	2.2323437840120826	M151.111966T586.6016
row2153	E316	row1455_M+H[1+];row1511_M(C13)+H[1+];row2153_M+Na[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row2153	152.032082025233	47.1450080871582	0.9394554639186362	0.14453704580260598	M152.032082T47.145
row2153	E556	row2153_M[1+];row2154_M[1+];row2172_M+H[1+];row2175_M+H[1+];row3944_M+HCOONa[1+]	C00385	Xanthine	row2153	152.032082025233	47.1450080871582	0.9394554639186362	0.14453704580260598	M152.032082T47.145
row2154	E317	row1456_M+H[1+];row1512_M(C13)+H[1+];row2154_M+Na[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row2154	152.03208293443	76.2256088256836	0.32271214983037744	-1.4649486064558248	M152.032083T76.2256
row2154	E556	row2153_M[1+];row2154_M[1+];row2172_M+H[1+];row2175_M+H[1+];row3944_M+HCOONa[1+]	C00385	Xanthine	row2154	152.03208293443	76.2256088256836	0.32271214983037744	-1.4649486064558248	M152.032083T76.2256
row2155	E318	row2155_M+Na[1+]	C01879;C04281;C04282	5-Oxoproline$L-1-Pyrroline-3-hydroxy-5-carboxylate$1-Pyrroline-4-hydroxy-2-carboxylate	row2155	152.030987796106	516.953979492188	0.000640690724787414	4.365991673825187	M152.030988T516.954
row2160	E324	row1462_M+H[1+];row1464_M+H[1+];row1532_M(C13)+H[1+];row1533_M(C13)+H[1+];row2160_M+Na[1+]	C05936;C00408	N4-Acetylaminobutanal$L-Pipecolate; Pipecolinic acid; Pipecolic acid; 2-Piperidinecarboxylic acid	row2160	152.068652535604	45.1460952758789	0.24754992416114402	1.672610961928948	M152.068653T45.1461
row2160	E560	row2160_M[1+];row2745_M+Na[1+];row3949_M+HCOONa[1+]	C00379;C00532	Xylitol$L-Arabinitol	row2160	152.068652535604	45.1460952758789	0.24754992416114402	1.672610961928948	M152.068653T45.1461
row2161	E564	row2161_M+H[1+]	CE5665	leukoaminochrome	row2161	152.070641665949	607.093200683594	0.8951120815229573	-0.2530504193542374	M152.070642T607.0932
row2162	E537	row2133_M+H[1+];row2162_M(C13)+H[1+]	C02646	4-Coumaryl alcohol; 4-Hydroxycinnamyl alcohol; p-Coumaryl alcohol	row2162	152.0795135177	407.202301025391	0.8660125873551098	-0.3139702892109755	M152.079514T407.2023
row2168	E314	row1453_M[1+];row2168_M+Na[1+]	C07649	5-FU; Fluorouracil; 5-Fluorouracil	row2168	153.006536120599	34.1796360015869	0.6033903284014516	0.8677127860716403	M153.006536T34.1796_1
row2172	E319	row1455_M[1+];row1456_M[1+];row1557_M(C13)+H[1+];row2172_M+Na[1+];row2175_M+Na[1+];row3386_M+HCOONa[1+];row3387_M+HCOONa[1+];row3389_M+HCOONa[1+]	CE1554	N-acetyl-L-alanine	row2172	153.040963435196	73.5546264648438	0.12153178834511982	-2.1365404410304025	M153.040963T73.5546
row2172	E556	row2153_M[1+];row2154_M[1+];row2172_M+H[1+];row2175_M+H[1+];row3944_M+HCOONa[1+]	C00385	Xanthine	row2172	153.040963435196	73.5546264648438	0.12153178834511982	-2.1365404410304025	M153.040963T73.5546
row2172	E565	row2172_M[1+];row2175_M[1+];row2191_M+H[1+]	C00632	3-Hydroxyanthranilate	row2172	153.040963435196	73.5546264648438	0.12153178834511982	-2.1365404410304025	M153.040963T73.5546
row2173	E330	row2173_M+Na[1+]	C00233;C06102;C03465	4-Methyl-2-oxopentanoate$Adipate semialdehyde; Hexan-1-one-6-carboxylate; 6-Oxohexanoate$3-Methyl-2-oxopentanoate; 2-Oxo-3-methylvalerate	row2173	153.052486541863	38.7723484039307	0.7531655351586156	-0.5567949647538748	M153.052487T38.7723
row2174	E558	row2174_M+H[1+];row2193_M(C13)+H[1+];row2742_M+Na[1+];row3946_M+HCOONa[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row2174	153.054049352213	263.033508300781	0.6563647223456325	-0.7576301477638219	M153.054049T263.0335
row2175	E319	row1455_M[1+];row1456_M[1+];row1557_M(C13)+H[1+];row2172_M+Na[1+];row2175_M+Na[1+];row3386_M+HCOONa[1+];row3387_M+HCOONa[1+];row3389_M+HCOONa[1+]	CE1554	N-acetyl-L-alanine	row2175	153.040984018029	149.463302612305	0.7890915979926999	-0.4826744915161529	M153.040984T149.4633_1
row2175	E556	row2153_M[1+];row2154_M[1+];row2172_M+H[1+];row2175_M+H[1+];row3944_M+HCOONa[1+]	C00385	Xanthine	row2175	153.040984018029	149.463302612305	0.7890915979926999	-0.4826744915161529	M153.040984T149.4633_1
row2175	E565	row2172_M[1+];row2175_M[1+];row2191_M+H[1+]	C00632	3-Hydroxyanthranilate	row2175	153.040984018029	149.463302612305	0.7890915979926999	-0.4826744915161529	M153.040984T149.4633_1
row2179	E573	row2179_M+2H[2+];row6541_M+H[1+];row6542_M+H[1+];row6565_M(C13)+H[1+];row6566_M(C13)+H[1+];row7144_M+Na[1+]	C00219	arachidonic acid	row2179	153.127623896259	593.69873046875	0.12036541146116149	2.142450766424416	M153.127624T593.6987_2
row2179	E576	row2179_M+H[1+];row2196_M(C13)+H[1+]	C02452;C11409;C02759;C00964	Perillyl alcohol; (-)-Perillyl alcohol; p-Mentha-1,8-dien-7-ol; (-)-Perillylalcohol$(+)-trans-Carveol; (4S,6R)-trans-Carveol$$(-)-trans-Carveol	row2179	153.127623896259	593.69873046875	0.12036541146116149	2.142450766424416	M153.127624T593.6987_2
row2179	E581	row2179_M+H+Na[2+];row5811_M+H[1+];row5843_M(C13)+H[1+];row6541_M+Na[1+];row6542_M+Na[1+]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	row2179	153.127623896259	593.69873046875	0.12036541146116149	2.142450766424416	M153.127624T593.6987_2
row2180	E575	row2180_M+H[1+]	C02452;C11409;C02759;C00964	Perillyl alcohol; (-)-Perillyl alcohol; p-Mentha-1,8-dien-7-ol; (-)-Perillylalcohol$(+)-trans-Carveol; (4S,6R)-trans-Carveol$$(-)-trans-Carveol	row2180	153.127639860483	489.880340576172	0.3367454845102702	1.4295735447150058	M153.12764T489.8803
row2181	E574	row2181_M+H[1+];row2195_M(C13)+H[1+]	C02452;C11409;C02759;C00964	Perillyl alcohol; (-)-Perillyl alcohol; p-Mentha-1,8-dien-7-ol; (-)-Perillylalcohol$(+)-trans-Carveol; (4S,6R)-trans-Carveol$$(-)-trans-Carveol	row2181	153.127648343369	454.382202148438	0.7523495207959736	0.5595287734068072	M153.127648T454.3822
row2187	E355	row2187_M+Na[1+]	C05840	Iminoaspartate	row2187	154.012518184327	341.078796386719	0.003676737353694366	-3.706574742901153	M154.012518T341.0788
row2188	E584	row2188_M+H[1+]	C00606	3-Sulfino-L-alanine	row2188	154.016334610059	469.899505615234	0.12186631231220625	2.1341098819785906	M154.016335T469.8995
row2190	E592	row2190_M+H+Na[2+];row5863_M+H[1+]	C01762	Xanthosine	row2190	154.035063142387	33.6207542419434	0.3971832806665654	1.287873633471287	M154.035063T33.6208
row2191	E565	row2172_M[1+];row2175_M[1+];row2191_M+H[1+]	C00632	3-Hydroxyanthranilate	row2191	154.048908156435	114.04532623291	0.006771608160878759	3.4786787013318596	M154.048908T114.0453
row2191	E595	row2191_M+Na[1+];row2192_M+Na[1+]	C01165;C01157;C00430;C03440;C01110	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde$trans-4-Hydroxy-L-proline$5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid$cis-4-Hydroxy-D-proline$5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate	row2191	154.048908156435	114.04532623291	0.006771608160878759	3.4786787013318596	M154.048908T114.0453
row2192	E595	row2191_M+Na[1+];row2192_M+Na[1+]	C01165;C01157;C00430;C03440;C01110	L-Glutamate 5-semialdehyde; L-Glutamate gamma-semialdehyde$trans-4-Hydroxy-L-proline$5-Aminolevulinate; 5-Amino-4-oxopentanoate; 5-Amino-4-oxovaleric acid$cis-4-Hydroxy-D-proline$5-Amino-2-oxopentanoic acid; 5-Amino-2-oxopentanoate; 2-Oxo-5-amino-pentanoate; 2-Oxo-5-aminopentanoate; alpha-Keto-delta-aminopentanoate; 2-Oxo-5-aminovalerate	row2192	154.04714129267	79.2642593383789	0.0820813578441209	2.3560793550234638	M154.047141T79.2643
row2193	E345	row1514_M[1+];row2193_M+Na[1+]	C00300	Creatine; alpha-Methylguanidino acetic acid; Methylglycocyamine	row2193	154.058618375441	263.086715698242	0.3789176347539717	1.3296889863298864	M154.058618T263.0867
row2193	E558	row2174_M+H[1+];row2193_M(C13)+H[1+];row2742_M+Na[1+];row3946_M+HCOONa[1+]	C04043;C00642;C05852	3,4-Dihydroxyphenylacetaldehyde; Protocatechuatealdehyde$4-Hydroxyphenylacetate$2-Hydroxyphenylacetate	row2193	154.058618375441	263.086715698242	0.3789176347539717	1.3296889863298864	M154.058618T263.0867
row2194	E351	row1560_M+H[1+];row2194_M+Na[1+]	C00123;C00407	L-Leucine$L-Isoleucine	row2194	154.084245771594	98.6612091064453	0.3971832806665654	1.2878623715821236	M154.084246T98.6612
row2195	E574	row2181_M+H[1+];row2195_M(C13)+H[1+]	C02452;C11409;C02759;C00964	Perillyl alcohol; (-)-Perillyl alcohol; p-Mentha-1,8-dien-7-ol; (-)-Perillylalcohol$(+)-trans-Carveol; (4S,6R)-trans-Carveol$$(-)-trans-Carveol	row2195	154.130985584643	454.415893554688	0.4178570100588736	1.244298961527008	M154.130986T454.4159
row2196	E576	row2179_M+H[1+];row2196_M(C13)+H[1+]	C02452;C11409;C02759;C00964	Perillyl alcohol; (-)-Perillyl alcohol; p-Mentha-1,8-dien-7-ol; (-)-Perillylalcohol$(+)-trans-Carveol; (4S,6R)-trans-Carveol$$(-)-trans-Carveol	row2196	154.130975463061	593.625915527344	0.15086919250429362	2.003682743384823	M154.130975T593.6259
row2206	E356	row1604_M+H[1+];row2206_M+Na[1+]	C00900;C06010	2-Acetolactate$(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate	row2206	155.032426669155	181.579788208008	0.2540691691352734	1.6530311132053366	M155.032427T181.5798
row2206	E587	row2206_M+H[1+]	C00628	2,5-Dihydroxybenzoate; Gentisic acid; Hydroquinonecarboxylic acid; Gentisate	row2206	155.032426669155	181.579788208008	0.2540691691352734	1.6530311132053366	M155.032427T181.5798
row2207	E347	row1606_M+H[1+];row2207_M+Na[1+]	C02642;C00152	N-Carbamoyl-beta-alanine$L-Asparagine	row2207	155.04298758909	43.1342277526855	0.046042358681451574	-2.650846354972827	M155.042988T43.1342
row2208	E604	row2208_M[1+];row2830_M+Na[1+]	C00135	L-Histidine	row2208	155.070243338747	475.875503540039	0.15018049841884104	2.0065045091116707	M155.070243T475.8755
row2210	E359	row1609_M+H[1+];row1637_M(C13)+H[1+];row2210_M+Na[1+]	C00077;C00515;C01602	Ornithine$D-Ornithine$Ornithine; 2,5-Diaminovaleric acid; 2,5-Diaminopentanoic acid; 2,5-Diaminopentanoate	row2210	155.079430235892	38.7590713500977	0.06426362304918373	-2.482275651531704	M155.07943T38.7591
row2212	E606	row2212_M+H[1+];row2214_M+H[1+];row2230_M(C13)+H[1+];row2231_M(C13)+H[1+]	CE2577		row2212	155.106913482975	404.691909790039	0.4713458240365239	-1.132590786762493	M155.106913T404.6919_2
row2213	E607	row2213_M+H[1+]	CE2577		row2213	155.106918170477	434.228637695312	0.2453212549737014	-1.6793099449550895	M155.106918T434.2286
row2214	E606	row2212_M+H[1+];row2214_M+H[1+];row2230_M(C13)+H[1+];row2231_M(C13)+H[1+]	CE2577		row2214	155.106915171677	382.739624023438	0.3250310415695565	-1.4583981390825802	M155.106915T382.7396
row2215	E605	row2215_M+H[1+];row2232_M(C13)+H[1+]	CE2577		row2215	155.106740803752	289.584533691406	0.5396038051157318	-0.9942671476384017	M155.106741T289.5845
