"Query","Match","HMDB","PubChem","ChEBI","KEGG","METLIN","SMILES","Comment"
"C04707","15-Keto-prostaglandin E2","HMDB0003175","5280719","15547","C04707","2309","CCCCCC(=O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O","1"
"C06439","Prostaglandin E3","HMDB0002664","5280937","28031","C06439","3494","CC\C=C/C[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O","1"
"C00696","Prostaglandin D2","HMDB0001403","448457","15555","C00696","6221","[H][C@](O)(CCCCC)\C=C\[C@@]1([H])C(=O)C[C@]([H])(O)[C@]1([H])C\C=C/CCCC(O)=O","1"
"C04853","20-Hydroxy-leukotriene B4","HMDB0001509","5280745","15646","C04853","6287","OCCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O","1"
"C06315","Lipoxin B4","HMDB0005082","5280915","6499","C06315",NA,"CCCCC[C@H](O)[C@H](O)\C=C\C=C\C=C/C=C/[C@@H](O)CCCC(O)=O","1"
"C06314","Lipoxin A4","HMDB0004385","5280914","6498","C06314","7058","CCCCC[C@H](O)\C=C\C=C/C=C/C=C/[C@@H](O)[C@@H](O)CCCC(O)=O","1"
"C00584","Prostaglandin E2","HMDB0001220","5280360","15551","C00584","6089","CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O","1"
"C04654","(13E)-11a-Hydroxy-9,15-dioxoprost-13-enoic acid","HMDB0001320","5280710","15548","C04654","6157","CCCCCC(=O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O","1"
"C04671","13,14-Dihydro-15-keto-PGE2","HMDB0002776","5280711","15550","C04671","2311","CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O","1"
"C01312","Prostaglandin I2","HMDB0001335","5282411","15552","C01312","778","CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2OC(C[C@H]12)=CCCCC(O)=O","1"
"C02198","Thromboxane A2","HMDB0001452","5280497","15627","C02198","6253","CCCCC[C@H](O)\C=C\[C@H]1O[C@H]2C[C@H](O2)[C@@H]1C\C=C/CCCC(O)=O","1"
"C00427","Prostaglandin H2","HMDB0001381","445049","15554","C00427","3495","CCCCC[C@H](O)\C=C\[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C\C=C/CCCC(O)=O","1"
"CE5929","NA","NA","NA","NA","NA","NA","NA","0"
"CE5931","NA","NA","NA","NA","NA","NA","NA","0"
"C08012","Levomethadyl Acetate","HMDB0015358","15130","6441","C08012",NA,"CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1","1"
"CE5924","NA","NA","NA","NA","NA","NA","NA","0"
"CE6234","NA","NA","NA","NA","NA","NA","NA","0"
"CE5828","NA","NA","NA","NA","NA","NA","NA","0"
"CE4989","NA","NA","NA","NA","NA","NA","NA","0"
"tettet6","NA","NA","NA","NA","NA","NA","NA","0"
"CE5139","NA","NA","NA","NA","NA","NA","NA","0"
"CE5926","NA","NA","NA","NA","NA","NA","NA","0"
"CE5930","NA","NA","NA","NA","NA","NA","NA","0"
"CE2056","NA","NA","NA","NA","NA","NA","NA","0"
"CE5534","NA","NA","NA","NA","NA","NA","NA","0"
"CE5533","NA","NA","NA","NA","NA","NA","NA","0"
"CE1447","NA","NA","NA","NA","NA","NA","NA","0"
"CE0955","NA","NA","NA","NA","NA","NA","NA","0"
"CE6232","NA","NA","NA","NA","NA","NA","NA","0"
"CE5945","NA","NA","NA","NA","NA","NA","NA","0"
"C05963","Thromboxane B2","HMDB0003252","5283137","28728","C05963","422","CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O","1"
"CE6466","NA","NA","NA","NA","NA","NA","NA","0"
"CE6467","NA","NA","NA","NA","NA","NA","NA","0"
"CE6465","NA","NA","NA","NA","NA","NA","NA","0"
"CE6462","NA","NA","NA","NA","NA","NA","NA","0"
"CE6463","NA","NA","NA","NA","NA","NA","NA","0"
"CE6460","NA","NA","NA","NA","NA","NA","NA","0"
"CE6461","NA","NA","NA","NA","NA","NA","NA","0"
"CE6459","NA","NA","NA","NA","NA","NA","NA","0"
"CE6458","NA","NA","NA","NA","NA","NA","NA","0"
"CE6457","NA","NA","NA","NA","NA","NA","NA","0"
"CE6455","NA","NA","NA","NA","NA","NA","NA","0"
"CE6454","NA","NA","NA","NA","NA","NA","NA","0"
"CE6453","NA","NA","NA","NA","NA","NA","NA","0"
"CE6452","NA","NA","NA","NA","NA","NA","NA","0"
"CE6456","NA","NA","NA","NA","NA","NA","NA","0"
"CE6464","NA","NA","NA","NA","NA","NA","NA","0"
"C03990","Lithocholic acid","HMDB0000761","9903","16325","C03990","209","[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O","1"
"CE4786","NA","NA","NA","NA","NA","NA","NA","0"
"tethex3","NA","NA","NA","NA","NA","NA","NA","0"
"C06124","Sphingosine 1-phosphate","HMDB0000277","5283560","37550","C06124","5272","CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O","1"
"C13856","MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)","HMDB0004666","5282280","52392","C13856",NA,"[H]C(CO)(CO)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC","1"
"C01134","Pantetheine 4'-phosphate","HMDB0001416","115254","4222","C01134",NA,"CC(C)(COP(O)(O)=O)[C@@H](O)C(=O)NCCC(=O)NCCS","1"
"CE6429","NA","NA","NA","NA","NA","NA","NA","0"
"CE6423","NA","NA","NA","NA","NA","NA","NA","0"
"CE6420","NA","NA","NA","NA","NA","NA","NA","0"
"CE6426","NA","NA","NA","NA","NA","NA","NA","0"
"CE6438","NA","NA","NA","NA","NA","NA","NA","0"
"CE6432","NA","NA","NA","NA","NA","NA","NA","0"
"CE6435","NA","NA","NA","NA","NA","NA","NA","0"
"C01802","Desmosterol","HMDB0002719","439577","17737","C01802","423","[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC=C(C)C","1"
"C00599","Cholestenone","HMDB0000921","91477","16175","C00599","3898","[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C","1"
"C05437","Zymosterol intermediate 2","HMDB0006271","92746","18252","C05437",NA,"[H][C@@](C)(CCC=C(C)C)[C@@]1([H])CC[C@@]2([H])C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@]1([H])CC3","1"
"C05439","5alpha-Cholesta-7,24-dien-3beta-ol","HMDB0006842","5459827","16290","C05439","5928","[H][C@@]1(CC[C@@]2([H])C3=CC[C@@]4([H])C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC=C(C)C","1"
"C01164","7-Dehydrocholesterol","HMDB0000032","439423","17759","C01164","5101","[H][C@@]1(CC[C@@]2([H])C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C","1"
"C05443","Vitamin D3","HMDB0000876","5280795","28940","C05443","222","[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CCCC(C)C","1"
"C16545","Tamoxifen N-oxide","HMDB0060513","3033895","63825","C16545",NA,"CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCC[N+](C)(C)[O-])C=C1)C1=CC=CC=C1","1"
"C16544","alpha-Hydroxytamoxifen","HMDB0060585","3036580","80553","C16544",NA,"CC(O)C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)\C1=CC=CC=C1","1"
"C05011","4-Hydroxytamoxifen","HMDB0060530","449459","44616","C05011",NA,"CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1","1"
"CE5079","NA","NA","NA","NA","NA","NA","NA","0"
"C01120","Sphinganine 1-phosphate","HMDB0001383","644260","16893","C01120","3512","CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)COP(O)(O)=O","1"
"CE2863","NA","NA","NA","NA","NA","NA","NA","0"
"CE5730","NA","NA","NA","NA","NA","NA","NA","0"
"C00695","Cholic acid","HMDB0000619","221493","16359","C00695","206","C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C","1"
"CE2846","NA","NA","NA","NA","NA","NA","NA","0"
"C05457","7a,12a-Dihydroxy-cholestene-3-one","HMDB0002197","21252277","28477","C05457","6539","[H][C@@]12CC[C@H]([C@H](C)CCCC(C)C)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)CC2CC(=O)C=C[C@]12C","1"
"C01673","Calcitriol","HMDB0001903","5280453","17823","C01673","6382","C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C","1"
"CE2201","NA","NA","NA","NA","NA","NA","NA","0"
"C17336","7 alpha,26-Dihydroxy-4-cholesten-3-one","HMDB0012459","53481412",NA,"C17336",NA,"CC(CO)CCC[C@@H](C)C1CCC2C3[C@H](O)CC4=CC(=O)CC[C@]4(C)C3CC[C@]12C","1"
"C17331","7 alpha,24-Dihydroxy-4-cholesten-3-one","HMDB0012457","53478919","89082","C17331",NA,"CC(C)C(O)CC[C@@H](C)C1CCC2C3[C@H](O)CC4=CC(=O)CC[C@]4(C)C3CC[C@]12C","1"
"C17333","3beta-Hydroxy-5-cholestenoic acid","HMDB0012453","40579073","86378","C17333",NA,"[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC[C@@H](C)C(O)=O","1"
"C17332","7alpha,25-Dihydroxy-4-cholesten-3-one","HMDB0060425","5284267","81013","C17332",NA,"C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C","1"
"C05454","5beta-Cholestane-3alpha,7alpha,12alpha-triol","HMDB0001457","160520","16496","C05454","6254","[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCCC(C)C","1"
"C05444","3 alpha,7 alpha,26-Trihydroxy-5beta-cholestane","HMDB0012455","53481409","28540","C05444",NA,"CC(CO)CCC[C@@H](C)C1CCC2C3[C@H](O)CC4C[C@H](O)CC[C@]4(C)C3CC[C@]12C","1"
"C00363","dTDP","HMDB0001274","164628","18075","C00363","6129","CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)C(=O)NC1=O","1"
"CE4980","NA","NA","NA","NA","NA","NA","NA","0"
"CE6219","NA","NA","NA","NA","NA","NA","NA","0"
"CE5655","NA","NA","NA","NA","NA","NA","NA","0"
"CE7101","NA","NA","NA","NA","NA","NA","NA","0"
"hpdcacrn","NA","NA","NA","NA","NA","NA","NA","0"
"CE1272","NA","NA","NA","NA","NA","NA","NA","0"
"C05446","27-Deoxy-5b-cyprinol","HMDB0001231","193321","17278","C05446","6095","[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCCC(C)CO","1"
"strdnccrn","NA","NA","NA","NA","NA","NA","NA","0"
"C04840","3-beta-Hydroxy-4-beta-methyl-5-alpha-cholest-7-ene-4-alpha-carboxylate","HMDB0011662","53481018","18134","C04840",NA,"[H][C@@]12CCC([C@H](C)CCCC(C)C)[C@@]1(C)CC[C@@]1([H])C2=CC[C@]2([H])[C@]1(C)CC[C@H](O)[C@@]2(C)C(O)=O","1"
"C05462","Chenodeoxyglycocholic acid","HMDB0006898","53477907",NA,"C05462",NA,"CC(CCC(=O)NCC(O)=O)C1CCC2C3[C@H](O)CC4C[C@H](O)CC[C@]4(C)C3CC[C@]12C","1"
"C05466","Chenodeoxycholic acid glycine conjugate","HMDB0000637","12544","36274","C05466","5610","[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCC(O)=O","1"
"CE5994","NA","NA","NA","NA","NA","NA","NA","0"
"C11134","Testosterone glucuronide","HMDB0003193","108192","28835","C11134","2794","[H][C@@]12CC[C@H](O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C","1"
"tststeroneglc","NA","NA","NA","NA","NA","NA","NA","0"
"C01246","Dolichyl b-D-glucosyl phosphate","HMDB0001054","22833557","15812","C01246","5969","OC[C@H]1O[C@@H](OP(=O)(O)OCCC(C)CC\C=C(\C)CCC=C(C)C)[C@H](O)[C@@H](O)[C@@H]1O","1"
"CE7145","NA","NA","NA","NA","NA","NA","NA","0"
"C02592","Lithocholyltaurine","HMDB0000722","439763","36259","C02592","5690","[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O","1"
"dcsptn1crn","NA","NA","NA","NA","NA","NA","NA","0"
"clpndcrn","NA","NA","NA","NA","NA","NA","NA","0"
"tetpent6crn","NA","NA","NA","NA","NA","NA","NA","0"
"tetpent3crn","NA","NA","NA","NA","NA","NA","NA","0"
"C00760","Cellulose",NA,"4022","18246","C00760",NA,NA,"1"
"C04598","PC(18:1(9Z)e/2:0)","HMDB0011148","16759362","847856","C04598",NA,"CCCCCCCC\C=C/CCCCCCCCOC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(C)=O","1"
"C00165","DG(16:0/16:0)","HMDB0007098","644078","82929","C00165","4255","[H][C@](CO)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC","1"
"C00550","SM(d18:1/18:0)","HMDB0001348","6453725","83358","C00550","176","[H][C@@](COP([O-])(=O)OCC[N+](C)(C)C)(NC(=O)CCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC","1"
"C01829","Thyroxine","HMDB0000248","5819","18332","C01829","439","N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O","1"
